
Predictions were generated on 06-Nov-2020 at 16:22:00 using OpenFAST, compiled as a 64-bit application using double precision at commit -128-NOTFOUND
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #03: AWT-27CR2 with many DOFs with free yaw and steady wind.

Time	Wind1VelX	Wind1VelY	Wind1VelZ	Azimuth	TeetDefl	RotTeetV	RotTeetA	OoPDefl2	IPDefl2	RootMOoP2	RootMIP2	RotTorq	YawBrTDxp	YawBrTDyp	YawBrTAxp	YawBrTAyp	NacYaw	NacYawV	NacYawA	LSSGagMys	LSSGagMzs	TwrBsMxt	TwrBsMyt	B1N3VUndx	B1N3VUndy	B1N3VUndz	B1N3VDisx	B1N3VDisy	B1N3VDisz	B1N3STVx	B1N3STVy	B1N3STVz
   16.0400	 1.039E+01	-6.000E+00	 0.000E+00	 1.823E+02	-2.219E-01	-4.064E+00	-9.533E+00	 1.487E-01	-2.447E-02	 3.566E+01	 1.707E+01	 3.631E+01	 4.510E-02	-2.442E-02	-7.189E-02	 3.999E-02	-2.647E+01	 7.461E-01	-7.063E+00	 7.212E+00	-5.168E-01	 6.176E+02	 1.170E+03	 1.099E+01	 6.824E-01	 1.494E+00	 1.022E+01	 6.350E-01	 1.388E+00	-9.873E-01	-7.752E+01	-1.551E-01
   16.0600	 1.039E+01	-6.000E+00	 0.000E+00	 1.888E+02	-3.075E-01	-4.509E+00	-1.226E+01	 1.468E-01	-2.544E-02	 3.364E+01	 1.998E+01	 3.553E+01	 4.495E-02	-2.455E-02	-1.079E-01	 9.313E-02	-2.646E+01	 5.491E-01	-1.275E+01	 7.780E+00	-1.277E+00	 6.233E+02	 1.167E+03	 1.101E+01	 6.758E-01	 1.417E+00	 1.101E+01	 6.758E-01	 1.417E+00	-1.071E+00	-7.748E+01	-1.466E-01
   16.0800	 1.039E+01	-6.000E+00	 0.000E+00	 1.953E+02	-3.960E-01	-4.153E+00	 4.011E+01	 1.424E-01	-2.613E-02	 3.342E+01	 2.214E+01	 3.460E+01	 4.476E-02	-2.465E-02	-4.075E-02	 9.072E-02	-2.645E+01	 2.658E-01	-1.441E+01	 8.031E+00	-1.914E+00	 6.298E+02	 1.165E+03	 1.105E+01	 6.602E-01	 1.323E+00	 1.105E+01	 6.602E-01	 1.323E+00	-1.121E+00	-7.751E+01	-1.357E-01
   16.1000	 1.039E+01	-6.000E+00	 0.000E+00	 2.018E+02	-4.710E-01	-3.391E+00	 2.848E+01	 1.396E-01	-2.643E-02	 3.525E+01	 2.268E+01	 3.446E+01	 4.456E-02	-2.471E-02	 4.972E-02	 5.663E-02	-2.645E+01	 1.014E-02	-1.069E+01	 7.943E+00	-2.191E+00	 6.345E+02	 1.159E+03	 1.110E+01	 6.356E-01	 1.218E+00	 1.110E+01	 6.356E-01	 1.218E+00	-1.077E+00	-7.755E+01	-1.304E-01
   16.1200	 1.039E+01	-6.000E+00	 0.000E+00	 2.083E+02	-5.344E-01	-2.998E+00	 1.551E+01	 1.403E-01	-2.699E-02	 3.682E+01	 2.361E+01	 3.542E+01	 4.437E-02	-2.475E-02	 8.580E-02	 3.826E-02	-2.645E+01	-1.642E-01	-7.219E+00	 8.158E+00	-2.361E+00	 6.351E+02	 1.148E+03	 1.116E+01	 6.025E-01	 1.117E+00	 1.116E+01	 6.025E-01	 1.117E+00	-9.170E-01	-7.756E+01	-1.299E-01
   16.1400	 1.039E+01	-6.000E+00	 0.000E+00	 2.149E+02	-5.910E-01	-2.648E+00	 1.901E+01	 1.449E-01	-2.828E-02	 3.677E+01	 2.593E+01	 3.667E+01	 4.422E-02	-2.478E-02	 5.392E-02	 6.635E-02	-2.645E+01	-3.040E-01	-7.403E+00	 8.675E+00	-2.701E+00	 6.311E+02	 1.136E+03	 1.123E+01	 5.613E-01	 1.035E+00	 1.123E+01	 5.613E-01	 1.035E+00	-6.745E-01	-7.754E+01	-1.285E-01
   16.1600	 1.039E+01	-6.000E+00	 0.000E+00	 2.214E+02	-6.405E-01	-2.330E+00	 1.051E+01	 1.519E-01	-3.010E-02	 3.597E+01	 2.894E+01	 3.730E+01	 4.408E-02	-2.477E-02	 8.992E-03	 1.145E-01	-2.646E+01	-4.779E-01	-1.015E+01	 9.496E+00	-3.086E+00	 6.255E+02	 1.128E+03	 1.131E+01	 5.124E-01	 9.774E-01	 1.131E+01	 5.124E-01	 9.774E-01	-4.545E-01	-7.751E+01	-1.250E-01
   16.1800	 1.039E+01	-6.000E+00	 0.000E+00	 2.279E+02	-6.857E-01	-2.222E+00	 1.595E+00	 1.585E-01	-3.197E-02	 3.572E+01	 3.179E+01	 3.705E+01	 4.395E-02	-2.473E-02	 1.404E-02	 1.324E-01	-2.647E+01	-7.039E-01	-1.205E+01	 1.060E+01	-3.243E+00	 6.218E+02	 1.126E+03	 1.139E+01	 4.562E-01	 9.335E-01	 1.139E+01	 4.562E-01	 9.335E-01	-3.203E-01	-7.751E+01	-1.216E-01
   16.2000	 1.039E+01	-6.000E+00	 0.000E+00	 2.344E+02	-7.299E-01	-2.183E+00	 4.081E+00	 1.626E-01	-3.348E-02	 3.649E+01	 3.390E+01	 3.647E+01	 4.383E-02	-2.463E-02	 7.240E-02	 1.009E-01	-2.649E+01	-9.380E-01	-1.076E+01	 1.169E+01	-3.066E+00	 6.207E+02	 1.129E+03	 1.147E+01	 3.934E-01	 8.921E-01	 1.147E+01	 3.934E-01	 8.921E-01	-2.297E-01	-7.755E+01	-1.206E-01
   16.2200	 1.039E+01	-6.000E+00	 0.000E+00	 2.409E+02	-7.722E-01	-2.022E+00	 1.228E+01	 1.642E-01	-3.443E-02	 3.778E+01	 3.507E+01	 3.624E+01	 4.374E-02	-2.449E-02	 1.315E-01	 4.267E-02	-2.651E+01	-1.114E+00	-6.466E+00	 1.246E+01	-2.618E+00	 6.200E+02	 1.132E+03	 1.157E+01	 3.249E-01	 8.539E-01	 1.157E+01	 3.249E-01	 8.539E-01	-1.196E-01	-7.760E+01	-1.223E-01
   16.2400	 1.039E+01	-6.000E+00	 0.000E+00	 2.474E+02	-8.096E-01	-1.685E+00	 2.159E+01	 1.647E-01	-3.486E-02	 3.867E+01	 3.555E+01	 3.655E+01	 4.370E-02	-2.433E-02	 1.408E-01	-3.106E-03	-2.653E+01	-1.190E+00	-1.145E+00	 1.287E+01	-2.046E+00	 6.165E+02	 1.131E+03	 1.166E+01	 2.518E-01	 8.269E-01	 1.166E+01	 2.518E-01	 8.269E-01	 2.012E-02	-7.763E+01	-1.248E-01
   16.2600	 1.039E+01	-6.000E+00	 0.000E+00	 2.539E+02	-8.383E-01	-1.159E+00	 3.077E+01	 1.651E-01	-3.496E-02	 3.872E+01	 3.575E+01	 3.703E+01	 4.372E-02	-2.418E-02	 9.860E-02	-1.461E-02	-2.656E+01	-1.166E+00	 3.221E+00	 1.306E+01	-1.493E+00	 6.090E+02	 1.126E+03	 1.175E+01	 1.753E-01	 8.155E-01	 1.175E+01	 1.753E-01	 8.155E-01	 1.559E-01	-7.765E+01	-1.246E-01
   16.2800	 1.039E+01	-6.000E+00	 0.000E+00	 2.605E+02	-8.549E-01	-4.742E-01	 3.699E+01	 1.657E-01	-3.497E-02	 3.827E+01	 3.595E+01	 3.723E+01	 4.377E-02	-2.402E-02	 4.637E-02	-2.884E-03	-2.658E+01	-1.072E+00	 5.918E+00	 1.318E+01	-1.014E+00	 5.993E+02	 1.123E+03	 1.184E+01	 9.628E-02	 8.176E-01	 1.184E+01	 9.628E-02	 8.176E-01	 2.558E-01	-7.764E+01	-1.196E-01
   16.3000	 1.039E+01	-6.000E+00	 0.000E+00	 2.670E+02	-8.567E-01	 2.938E-01	 3.925E+01	 1.660E-01	-3.502E-02	 3.790E+01	 3.618E+01	 3.706E+01	 4.384E-02	-2.388E-02	 2.463E-02	 3.294E-03	-2.660E+01	-9.364E-01	 7.599E+00	 1.329E+01	-5.727E-01	 5.910E+02	 1.125E+03	 1.193E+01	 1.590E-02	 8.271E-01	 1.193E+01	 1.590E-02	 8.271E-01	 3.216E-01	-7.764E+01	-1.100E-01
   16.3200	 1.039E+01	-6.000E+00	 0.000E+00	 2.735E+02	-8.430E-01	 1.080E+00	 3.905E+01	 1.656E-01	-3.509E-02	 3.783E+01	 3.630E+01	 3.676E+01	 4.392E-02	-2.372E-02	 3.814E-02	-1.436E-02	-2.662E+01	-7.686E-01	 9.223E+00	 1.333E+01	-1.255E-01	 5.862E+02	 1.133E+03	 1.202E+01	-6.493E-02	 8.404E-01	 1.202E+01	-6.493E-02	 8.404E-01	 3.847E-01	-7.764E+01	-9.790E-02
   16.3400	 1.039E+01	-6.000E+00	 0.000E+00	 2.800E+02	-8.137E-01	 1.845E+00	 3.719E+01	 1.647E-01	-3.500E-02	 3.784E+01	 3.603E+01	 3.659E+01	 4.402E-02	-2.358E-02	 5.874E-02	-5.017E-02	-2.663E+01	-5.663E-01	 1.099E+01	 1.320E+01	 3.203E-01	 5.848E+02	 1.142E+03	 1.210E+01	-1.454E-01	 8.594E-01	 1.210E+01	-1.454E-01	 8.594E-01	 4.751E-01	-7.765E+01	-8.580E-02
   16.3600	 1.039E+01	-6.000E+00	 0.000E+00	 2.865E+02	-7.695E-01	 2.557E+00	 3.377E+01	 1.634E-01	-3.456E-02	 3.760E+01	 3.515E+01	 3.659E+01	 4.414E-02	-2.346E-02	 5.634E-02	-8.390E-02	-2.664E+01	-3.321E-01	 1.229E+01	 1.284E+01	 7.211E-01	 5.846E+02	 1.149E+03	 1.218E+01	-2.246E-01	 8.890E-01	 1.218E+01	-2.246E-01	 8.890E-01	 5.959E-01	-7.767E+01	-7.563E-02
   16.3800	 1.039E+01	-6.000E+00	 0.000E+00	 2.930E+02	-7.119E-01	 3.188E+00	 2.916E+01	 1.616E-01	-3.369E-02	 3.706E+01	 3.367E+01	 3.662E+01	 4.429E-02	-2.337E-02	 2.521E-02	-9.956E-02	-2.664E+01	-8.285E-02	 1.241E+01	 1.230E+01	 1.040E+00	 5.836E+02	 1.153E+03	 1.225E+01	-3.018E-01	 9.323E-01	 1.225E+01	-3.018E-01	 9.323E-01	 7.263E-01	-7.767E+01	-6.824E-02
   16.4000	 1.039E+01	-6.000E+00	 0.000E+00	 2.995E+02	-6.427E-01	 3.713E+00	 2.368E+01	 1.593E-01	-3.254E-02	 3.639E+01	 3.189E+01	 3.653E+01	 4.444E-02	-2.331E-02	-1.747E-02	-9.604E-02	-2.664E+01	 1.557E-01	 1.129E+01	 1.169E+01	 1.280E+00	 5.814E+02	 1.155E+03	 1.231E+01	-3.763E-01	 9.891E-01	 1.231E+01	-3.763E-01	 9.891E-01	 8.438E-01	-7.765E+01	-6.367E-02
   16.4200	 1.039E+01	-6.000E+00	 0.000E+00	 3.061E+02	-5.641E-01	 4.139E+00	 1.893E+01	 1.563E-01	-3.136E-02	 3.589E+01	 3.014E+01	 3.634E+01	 4.459E-02	-2.330E-02	-4.671E-02	-8.534E-02	-2.664E+01	 3.645E-01	 9.547E+00	 1.110E+01	 1.461E+00	 5.793E+02	 1.158E+03	 1.237E+01	-4.470E-01	 1.057E+00	 1.237E+01	-4.470E-01	 1.057E+00	 9.383E-01	-7.763E+01	-6.146E-02
   16.4400	 1.039E+01	-6.000E+00	 0.000E+00	 3.126E+02	-4.778E-01	 4.469E+00	 1.414E+01	 1.530E-01	-3.032E-02	 3.563E+01	 2.858E+01	 3.618E+01	 4.472E-02	-2.332E-02	-5.433E-02	-7.875E-02	-2.663E+01	 5.384E-01	 7.901E+00	 1.056E+01	 1.601E+00	 5.788E+02	 1.163E+03	 1.242E+01	-5.132E-01	 1.134E+00	 1.242E+01	-5.132E-01	 1.134E+00	 1.011E+00	-7.760E+01	-6.130E-02
   16.4600	 1.039E+01	-6.000E+00	 0.000E+00	 3.191E+02	-3.859E-01	 4.701E+00	 9.152E+00	 1.501E-01	-2.945E-02	 3.553E+01	 2.714E+01	 3.616E+01	 4.482E-02	-2.337E-02	-4.984E-02	-7.861E-02	-2.662E+01	 6.831E-01	 6.619E+00	 1.002E+01	 1.683E+00	 5.809E+02	 1.168E+03	 1.246E+01	-5.739E-01	 1.219E+00	 1.246E+01	-5.739E-01	 1.219E+00	 1.064E+00	-7.758E+01	-6.322E-02
   16.4800	 1.039E+01	-6.000E+00	 0.000E+00	 3.256E+02	-2.904E-01	 4.834E+00	 4.044E+00	 1.482E-01	-2.864E-02	 3.547E+01	 2.558E+01	 3.626E+01	 4.491E-02	-2.346E-02	-4.541E-02	-8.051E-02	-2.660E+01	 8.031E-01	 5.342E+00	 9.466E+00	 1.661E+00	 5.853E+02	 1.172E+03	 1.249E+01	-6.281E-01	 1.311E+00	 1.249E+01	-6.281E-01	 1.311E+00	 1.098E+00	-7.756E+01	-6.757E-02
   16.5000	 1.039E+01	-6.000E+00	 0.000E+00	 3.321E+02	-1.933E-01	 4.858E+00	-1.778E+00	 1.476E-01	-2.777E-02	 3.545E+01	 2.375E+01	 3.639E+01	 4.498E-02	-2.357E-02	-4.755E-02	-7.742E-02	-2.658E+01	 8.937E-01	 3.624E+00	 8.886E+00	 1.505E+00	 5.908E+02	 1.175E+03	 1.252E+01	-6.750E-01	 1.408E+00	 1.252E+01	-6.750E-01	 1.408E+00	 1.111E+00	-7.755E+01	-7.451E-02
   16.5200	 1.039E+01	-6.000E+00	 0.000E+00	 3.386E+02	-9.689E-02	 4.764E+00	-7.405E+00	 1.480E-01	-2.684E-02	 3.552E+01	 2.168E+01	 3.646E+01	 4.503E-02	-2.372E-02	-5.306E-02	-6.573E-02	-2.657E+01	 9.451E-01	 1.471E+00	 8.321E+00	 1.223E+00	 5.966E+02	 1.175E+03	 1.253E+01	-7.136E-01	 1.510E+00	 1.253E+01	-7.136E-01	 1.510E+00	 1.104E+00	-7.753E+01	-8.361E-02
   16.5400	 1.039E+01	-6.000E+00	 0.000E+00	 3.452E+02	-3.385E-03	 4.572E+00	-1.156E+01	 1.492E-01	-2.594E-02	 3.574E+01	 1.956E+01	 3.645E+01	 4.506E-02	-2.389E-02	-5.662E-02	-4.543E-02	-2.655E+01	 9.520E-01	-7.680E-01	 7.822E+00	 8.435E-01	 6.022E+02	 1.174E+03	 1.254E+01	-7.432E-01	 1.614E+00	 1.254E+01	-7.432E-01	 1.614E+00	 1.083E+00	-7.751E+01	-9.387E-02
   16.5600	 1.039E+01	-6.000E+00	 0.000E+00	 3.517E+02	 8.563E-02	 4.330E+00	-1.152E+01	 1.507E-01	-2.514E-02	 3.595E+01	 1.746E+01	 3.640E+01	 4.506E-02	-2.408E-02	-6.046E-02	-1.666E-02	-2.653E+01	 9.146E-01	-3.032E+00	 7.437E+00	 3.856E-01	 6.078E+02	 1.172E+03	 1.254E+01	-7.629E-01	 1.719E+00	 1.254E+01	-7.629E-01	 1.719E+00	 1.053E+00	-7.750E+01	-1.042E-01
   16.5800	 1.039E+01	-6.000E+00	 0.000E+00	 3.582E+02	 1.700E-01	 4.097E+00	-1.300E+01	 1.525E-01	-2.440E-02	 3.601E+01	 1.538E+01	 3.634E+01	 4.504E-02	-2.428E-02	-5.465E-02	 1.150E-02	-2.651E+01	 8.303E-01	-5.271E+00	 7.213E+00	-1.406E-01	 6.139E+02	 1.171E+03	 1.253E+01	-7.723E-01	 1.824E+00	 1.253E+01	-7.723E-01	 1.824E+00	 1.016E+00	-7.749E+01	-1.139E-01
   16.6000	 1.039E+01	-6.000E+00	 0.000E+00	 4.696E+00	 2.514E-01	 4.187E+00	 2.700E+01	 1.526E-01	-2.304E-02	 3.398E+01	 1.277E+01	 3.608E+01	 4.500E-02	-2.447E-02	-9.692E-02	 6.496E-02	-2.650E+01	 6.955E-01	-8.993E+00	 7.347E+00	-7.811E-01	 6.204E+02	 1.169E+03	 1.251E+01	-7.707E-01	 1.930E+00	 1.251E+01	-7.707E-01	 1.930E+00	 9.748E-01	-7.748E+01	-1.213E-01
   16.6200	 1.039E+01	-6.000E+00	 0.000E+00	 1.121E+01	 3.396E-01	 4.496E+00	-1.199E+01	 1.527E-01	-2.101E-02	 3.292E+01	 9.002E+00	 3.513E+01	 4.492E-02	-2.464E-02	-9.622E-02	 1.003E-01	-2.648E+01	 4.582E-01	-1.416E+01	 7.948E+00	-1.549E+00	 6.278E+02	 1.169E+03	 1.248E+01	-7.578E-01	 2.035E+00	 1.248E+01	-7.578E-01	 2.035E+00	 8.963E-01	-7.746E+01	-1.256E-01
   16.6400	 1.039E+01	-6.000E+00	 0.000E+00	 1.772E+01	 4.239E-01	 3.831E+00	-4.167E+01	 1.508E-01	-1.973E-02	 3.435E+01	 6.884E+00	 3.440E+01	 4.481E-02	-2.477E-02	-1.252E-02	 8.346E-02	-2.648E+01	 1.720E-01	-1.339E+01	 7.980E+00	-2.054E+00	 6.352E+02	 1.168E+03	 1.245E+01	-7.335E-01	 2.121E+00	 1.245E+01	-7.335E-01	 2.121E+00	 7.839E-01	-7.743E+01	-1.291E-01
   16.6600	 1.039E+01	-6.000E+00	 0.000E+00	 2.423E+01	 4.935E-01	 3.200E+00	-2.028E+01	 1.458E-01	-1.954E-02	 3.618E+01	 6.717E+00	 3.469E+01	 4.469E-02	-2.486E-02	 6.134E-02	 5.073E-02	-2.648E+01	-5.359E-02	-9.112E+00	 7.970E+00	-2.247E+00	 6.397E+02	 1.163E+03	 1.242E+01	-6.982E-01	 2.190E+00	 1.242E+01	-6.982E-01	 2.190E+00	 7.918E-01	-7.744E+01	-1.318E-01
   16.6800	 1.039E+01	-6.000E+00	 0.000E+00	 3.075E+01	 5.541E-01	 2.870E+00	-1.677E+01	 1.411E-01	-1.947E-02	 3.708E+01	 6.324E+00	 3.588E+01	 4.459E-02	-2.493E-02	 6.700E-02	 5.007E-02	-2.648E+01	-2.068E-01	-6.854E+00	 8.312E+00	-2.466E+00	 6.396E+02	 1.153E+03	 1.237E+01	-6.529E-01	 2.270E+00	 1.237E+01	-6.529E-01	 2.270E+00	 8.896E-01	-7.748E+01	-1.360E-01
   16.7000	 1.039E+01	-6.000E+00	 0.000E+00	 3.726E+01	 6.078E-01	 2.504E+00	-1.731E+01	 1.389E-01	-1.867E-02	 3.663E+01	 4.620E+00	 3.699E+01	 4.452E-02	-2.499E-02	 1.900E-02	 9.261E-02	-2.648E+01	-3.532E-01	-8.304E+00	 8.932E+00	-2.855E+00	 6.356E+02	 1.144E+03	 1.232E+01	-5.987E-01	 2.365E+00	 1.232E+01	-5.987E-01	 2.365E+00	 9.209E-01	-7.751E+01	-1.421E-01
   16.7200	 1.039E+01	-6.000E+00	 0.000E+00	 4.377E+01	 6.551E-01	 2.262E+00	-6.048E+00	 1.390E-01	-1.715E-02	 3.573E+01	 1.828E+00	 3.728E+01	 4.445E-02	-2.500E-02	-1.507E-02	 1.359E-01	-2.649E+01	-5.482E-01	-1.113E+01	 9.878E+00	-3.181E+00	 6.312E+02	 1.139E+03	 1.225E+01	-5.364E-01	 2.456E+00	 1.225E+01	-5.364E-01	 2.456E+00	 8.203E-01	-7.752E+01	-1.474E-01
   16.7400	 1.039E+01	-6.000E+00	 0.000E+00	 5.029E+01	 6.997E-01	 2.210E+00	-1.088E+00	 1.404E-01	-1.552E-02	 3.566E+01	-1.227E+00	 3.682E+01	 4.439E-02	-2.496E-02	 1.122E-02	 1.363E-01	-2.651E+01	-7.850E-01	-1.202E+01	 1.102E+01	-3.216E+00	 6.293E+02	 1.142E+03	 1.218E+01	-4.672E-01	 2.527E+00	 1.218E+01	-4.672E-01	 2.527E+00	 6.285E-01	-7.749E+01	-1.503E-01
   16.7600	 1.039E+01	-6.000E+00	 0.000E+00	 5.680E+01	 7.434E-01	 2.143E+00	-6.694E+00	 1.424E-01	-1.450E-02	 3.664E+01	-3.452E+00	 3.631E+01	 4.432E-02	-2.487E-02	 7.567E-02	 9.147E-02	-2.652E+01	-1.005E+00	-9.469E+00	 1.202E+01	-2.925E+00	 6.294E+02	 1.147E+03	 1.211E+01	-3.923E-01	 2.572E+00	 1.211E+01	-3.923E-01	 2.572E+00	 4.236E-01	-7.745E+01	-1.514E-01
   16.7800	 1.039E+01	-6.000E+00	 0.000E+00	 6.331E+01	 7.843E-01	 1.923E+00	-1.546E+01	 1.448E-01	-1.434E-02	 3.787E+01	-4.322E+00	 3.629E+01	 4.429E-02	-2.475E-02	 1.189E-01	 3.414E-02	-2.655E+01	-1.148E+00	-4.535E+00	 1.265E+01	-2.412E+00	 6.285E+02	 1.149E+03	 1.204E+01	-3.133E-01	 2.596E+00	 1.204E+01	-3.133E-01	 2.596E+00	 2.623E-01	-7.742E+01	-1.523E-01
   16.8000	 1.039E+01	-6.000E+00	 0.000E+00	 6.983E+01	 8.191E-01	 1.520E+00	-2.499E+01	 1.477E-01	-1.474E-02	 3.853E+01	-4.255E+00	 3.672E+01	 4.430E-02	-2.461E-02	 1.055E-01	 5.743E-04	-2.657E+01	-1.185E+00	 6.250E-01	 1.296E+01	-1.831E+00	 6.239E+02	 1.147E+03	 1.197E+01	-2.318E-01	 2.610E+00	 1.197E+01	-2.318E-01	 2.610E+00	 1.405E-01	-7.739E+01	-1.545E-01
   16.8200	 1.039E+01	-6.000E+00	 0.000E+00	 7.634E+01	 8.439E-01	 9.310E-01	-3.346E+01	 1.507E-01	-1.518E-02	 3.852E+01	-4.056E+00	 3.714E+01	 4.436E-02	-2.446E-02	 5.320E-02	 6.966E-04	-2.659E+01	-1.132E+00	 4.389E+00	 1.311E+01	-1.303E+00	 6.155E+02	 1.143E+03	 1.189E+01	-1.492E-01	 2.617E+00	 1.189E+01	-1.492E-01	 2.617E+00	 1.349E-02	-7.738E+01	-1.591E-01
   16.8400	 1.039E+01	-6.000E+00	 0.000E+00	 8.286E+01	 8.554E-01	 2.076E-01	-3.817E+01	 1.529E-01	-1.528E-02	 3.827E+01	-4.222E+00	 3.720E+01	 4.443E-02	-2.432E-02	 8.688E-03	 1.384E-02	-2.661E+01	-1.020E+00	 6.603E+00	 1.323E+01	-8.434E-01	 6.060E+02	 1.142E+03	 1.181E+01	-6.681E-02	 2.615E+00	 1.181E+01	-6.681E-02	 2.615E+00	-1.475E-01	-7.737E+01	-1.665E-01
   16.8600	 1.039E+01	-6.000E+00	 0.000E+00	 8.937E+01	 8.518E-01	-5.723E-01	-3.939E+01	 1.534E-01	-1.505E-02	 3.821E+01	-4.670E+00	 3.695E+01	 4.451E-02	-2.417E-02	 1.702E-03	 1.210E-02	-2.663E+01	-8.724E-01	 8.186E+00	 1.332E+01	-4.018E-01	 5.988E+02	 1.146E+03	 1.172E+01	 1.427E-02	 2.596E+00	 1.172E+01	 1.427E-02	 2.596E+00	-3.305E-01	-7.736E+01	-1.763E-01
   16.8800	 1.039E+01	-6.000E+00	 0.000E+00	 9.589E+01	 8.325E-01	-1.355E+00	-3.858E+01	 1.522E-01	-1.478E-02	 3.838E+01	-4.921E+00	 3.667E+01	 4.459E-02	-2.402E-02	 2.251E-02	-1.429E-02	-2.665E+01	-6.919E-01	 9.895E+00	 1.331E+01	 4.854E-02	 5.953E+02	 1.154E+03	 1.164E+01	 9.313E-02	 2.562E+00	 1.164E+01	 9.313E-02	 2.562E+00	-5.043E-01	-7.735E+01	-1.872E-01
   16.9000	 1.039E+01	-6.000E+00	 0.000E+00	 1.024E+02	 7.978E-01	-2.105E+00	-3.615E+01	 1.500E-01	-1.474E-02	 3.846E+01	-4.520E+00	 3.658E+01	 4.468E-02	-2.387E-02	 3.813E-02	-5.229E-02	-2.666E+01	-4.765E-01	 1.159E+01	 1.310E+01	 4.831E-01	 5.943E+02	 1.162E+03	 1.156E+01	 1.691E-01	 2.514E+00	 1.156E+01	 1.691E-01	 2.514E+00	-6.505E-01	-7.734E+01	-1.975E-01
   16.9200	 1.039E+01	-6.000E+00	 0.000E+00	 1.089E+02	 7.488E-01	-2.791E+00	-3.223E+01	 1.478E-01	-1.507E-02	 3.823E+01	-3.372E+00	 3.661E+01	 4.479E-02	-2.375E-02	 2.555E-02	-8.112E-02	-2.667E+01	-2.336E-01	 1.251E+01	 1.266E+01	 8.556E-01	 5.935E+02	 1.167E+03	 1.148E+01	 2.414E-01	 2.458E+00	 1.148E+01	 2.414E-01	 2.458E+00	-7.737E-01	-7.733E+01	-2.052E-01
   16.9400	 1.039E+01	-6.000E+00	 0.000E+00	 1.154E+02	 6.868E-01	-3.386E+00	-2.679E+01	 1.462E-01	-1.569E-02	 3.773E+01	-1.760E+00	 3.661E+01	 4.490E-02	-2.365E-02	-1.156E-02	-8.950E-02	-2.667E+01	 1.499E-02	 1.213E+01	 1.208E+01	 1.142E+00	 5.914E+02	 1.169E+03	 1.140E+01	 3.098E-01	 2.394E+00	 1.140E+01	 3.098E-01	 2.394E+00	-8.870E-01	-7.734E+01	-2.095E-01
   16.9600	 1.039E+01	-6.000E+00	 0.000E+00	 1.220E+02	 6.141E-01	-3.874E+00	-2.201E+01	 1.455E-01	-1.642E-02	 3.723E+01	-8.856E-02	 3.647E+01	 4.501E-02	-2.359E-02	-4.927E-02	-8.283E-02	-2.667E+01	 2.445E-01	 1.070E+01	 1.147E+01	 1.357E+00	 5.884E+02	 1.171E+03	 1.132E+01	 3.735E-01	 2.321E+00	 1.132E+01	 3.735E-01	 2.321E+00	-9.918E-01	-7.736E+01	-2.104E-01
   16.9800	 1.039E+01	-6.000E+00	 0.000E+00	 1.285E+02	 5.325E-01	-4.266E+00	-1.721E+01	 1.454E-01	-1.712E-02	 3.694E+01	 1.417E+00	 3.628E+01	 4.510E-02	-2.357E-02	-6.836E-02	-7.368E-02	-2.666E+01	 4.405E-01	 8.908E+00	 1.090E+01	 1.521E+00	 5.859E+02	 1.172E+03	 1.125E+01	 4.323E-01	 2.238E+00	 1.125E+01	 4.323E-01	 2.238E+00	-1.073E+00	-7.739E+01	-2.090E-01
   17.0000	 1.039E+01	-6.000E+00	 0.000E+00	 1.350E+02	 4.441E-01	-4.561E+00	-1.219E+01	 1.456E-01	-1.777E-02	 3.684E+01	 2.801E+00	 3.617E+01	 4.516E-02	-2.357E-02	-6.787E-02	-7.064E-02	-2.665E+01	 6.029E-01	 7.396E+00	 1.036E+01	 1.643E+00	 5.855E+02	 1.175E+03	 1.118E+01	 4.856E-01	 2.148E+00	 1.118E+01	 4.856E-01	 2.148E+00	-1.113E+00	-7.743E+01	-2.061E-01
   17.0200	 1.039E+01	-6.000E+00	 0.000E+00	 1.415E+02	 3.507E-01	-4.759E+00	-7.421E+00	 1.461E-01	-1.845E-02	 3.679E+01	 4.279E+00	 3.620E+01	 4.520E-02	-2.361E-02	-5.925E-02	-7.342E-02	-2.664E+01	 7.384E-01	 6.173E+00	 9.821E+00	 1.691E+00	 5.876E+02	 1.179E+03	 1.113E+01	 5.329E-01	 2.054E+00	 1.113E+01	 5.329E-01	 2.054E+00	-1.107E+00	-7.746E+01	-2.021E-01
   17.0400	 1.039E+01	-6.000E+00	 0.000E+00	 1.480E+02	 2.544E-01	-4.854E+00	-1.993E+00	 1.466E-01	-1.926E-02	 3.670E+01	 6.034E+00	 3.633E+01	 4.521E-02	-2.367E-02	-5.433E-02	-7.550E-02	-2.662E+01	 8.485E-01	 4.758E+00	 9.252E+00	 1.620E+00	 5.915E+02	 1.180E+03	 1.108E+01	 5.740E-01	 1.960E+00	 1.108E+01	 5.740E-01	 1.960E+00	-1.070E+00	-7.748E+01	-1.965E-01
