
Predictions were generated on 18-Sep-2019 at 00:08:08 using OpenFAST, compiled as a 64-bit application using double precision at commit v2.1.0-173-g38fc45a8
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn14; ServoDyn

Description from the FAST input file: FAST Certification Test #09: UAE Phase VI (downwind) with many DOFs with yaw ramp and a steady wind.

Time      	Wind1VelX 	Wind1VelY 	Wind1VelZ 	Azimuth   	TipALxb1  	TipALyb1  	TipALxb2  	TipALyb2  	Spn2ALxb1 	Spn2ALyb1 	RotAccel  	LSSGagA   	HSShftA   	NacYaw    	RootMEdg1 	RootMFlp1 	RootMEdg2 	RootMFlp2 	Spn3MLxb1 	Spn3MLyb1 	Spn5MLxb1 	Spn5MLyb1 	YawBrFxp  	YawBrFyp  	YawBrMxn  	YawBrMyn  
   22.4640	 9.526E+00	-5.500E+00	 0.000E+00	 3.396E+02	-1.185E+01	 2.089E+00	 5.960E-01	-3.541E-01	-6.875E-01	-8.046E-01	 2.676E+01	 4.026E-01	 1.012E+01	-1.645E+01	-2.794E-02	 2.960E+00	 7.643E-01	 2.683E+00	-3.127E-01	 1.648E+00	-3.133E-02	 9.887E-01	 1.323E+00	-3.282E-01	 1.362E+00	 9.255E+00
   22.5120	 9.526E+00	-5.500E+00	 0.000E+00	 4.616E-01	 1.437E+01	-1.996E+00	 4.233E+01	-2.968E+00	-1.449E+00	 4.684E-01	-5.804E+01	-3.778E+00	-9.494E+01	-1.664E+01	 2.964E-01	 1.946E+00	 5.357E-01	 1.860E+00	-7.563E-02	 1.039E+00	 3.805E-02	 5.855E-01	 1.535E+00	-3.340E-01	 1.298E+00	 9.110E+00
   22.5600	 9.526E+00	-5.500E+00	 0.000E+00	 2.124E+01	-1.236E+01	-6.688E-01	 1.975E+00	-2.215E+00	-1.031E+00	-3.421E-01	-9.989E+00	-5.762E+00	-1.448E+02	-1.684E+01	 6.210E-01	 2.880E+00	 2.541E-04	 2.603E+00	-3.348E-02	 1.653E+00	 1.026E-01	 9.735E-01	 1.929E+00	-4.441E-01	 1.187E+00	 9.594E+00
   22.6080	 9.526E+00	-5.500E+00	 0.000E+00	 4.204E+01	-3.548E+00	-7.124E-01	-1.047E+01	 2.543E+00	-6.115E-01	-1.847E+00	 7.685E+01	 3.919E+00	 9.849E+01	-1.703E+01	 8.326E-01	 2.927E+00	-2.008E-01	 2.926E+00	 7.699E-02	 1.671E+00	 1.687E-01	 9.524E-01	 2.194E+00	-4.949E-01	 1.174E+00	 9.343E+00
   22.6560	 9.526E+00	-5.500E+00	 0.000E+00	 6.288E+01	 1.000E+01	-1.577E+00	 3.107E+01	-3.401E+00	-9.775E-01	 9.915E-01	-7.391E+01	 5.077E+00	 1.276E+02	-1.721E+01	 1.284E+00	 2.052E+00	-4.592E-01	 1.925E+00	 3.654E-01	 1.220E+00	 2.772E-01	 6.783E-01	 2.312E+00	-5.740E-01	 1.289E+00	 9.630E+00
   22.7040	 9.526E+00	-5.500E+00	 0.000E+00	 8.370E+01	-4.814E+00	 2.158E+00	-1.600E+01	 1.405E+00	-2.891E-01	-9.307E-01	 4.665E+01	-1.511E+00	-3.798E+01	-1.739E+01	 1.409E+00	 3.134E+00	-6.841E-01	 2.723E+00	 3.393E-01	 1.860E+00	 3.179E-01	 1.042E+00	 2.378E+00	-6.608E-01	 1.333E+00	 9.822E+00
   22.7520	 9.526E+00	-5.500E+00	 0.000E+00	 1.045E+02	-1.133E+00	-7.879E-01	 3.544E+00	 6.186E-01	 3.668E-01	 3.044E-01	-9.677E+00	 3.889E+00	 9.774E+01	-1.756E+01	 1.357E+00	 2.589E+00	-5.865E-01	 2.868E+00	 3.479E-01	 1.573E+00	 2.891E-01	 8.961E-01	 2.202E+00	-6.675E-01	 1.408E+00	 9.674E+00
   22.8000	 9.526E+00	-5.500E+00	 0.000E+00	 1.253E+02	 1.924E+01	 8.001E-01	 9.651E+00	-1.872E+00	 2.784E-01	 7.098E-01	-2.942E+01	-3.021E+00	-7.592E+01	-1.775E+01	 1.419E+00	 2.223E+00	-5.579E-01	 1.818E+00	 4.234E-01	 1.309E+00	 3.052E-01	 6.874E-01	 1.922E+00	-6.882E-01	 1.465E+00	 9.424E+00
   22.8480	 9.526E+00	-5.500E+00	 0.000E+00	 1.462E+02	-5.327E+00	 2.166E-01	-1.153E+01	 5.915E-01	 1.519E+00	-2.565E-01	 3.977E+01	-3.655E-01	-9.184E+00	-1.792E+01	 9.931E-01	 2.932E+00	-3.035E-01	 3.057E+00	 1.329E-01	 1.737E+00	 1.803E-01	 9.979E-01	 1.654E+00	-6.436E-01	 1.456E+00	 9.396E+00
   22.8960	 9.526E+00	-5.500E+00	 0.000E+00	 1.670E+02	 1.086E+01	-4.230E-01	-1.090E+00	-7.126E-02	 1.190E+00	 9.828E-01	-2.871E+01	 1.894E+00	 4.760E+01	-1.811E+01	 7.025E-01	 2.306E+00	 9.181E-02	 2.608E+00	 8.128E-02	 1.376E+00	 1.287E-01	 7.755E-01	 1.306E+00	-5.499E-01	 1.495E+00	 9.339E+00
   22.9440	 9.526E+00	-5.500E+00	 0.000E+00	 1.878E+02	 2.038E+01	 1.495E-01	 7.154E+00	 1.332E+00	 1.898E+00	 6.158E-01	 9.327E+00	-6.156E+00	-1.547E+02	-1.829E+01	 3.560E-01	 1.684E+00	 4.964E-01	 2.028E+00	-1.044E-02	 9.512E-01	 5.592E-02	 5.412E-01	 1.053E+00	-4.398E-01	 1.427E+00	 9.054E+00
   22.9920	 9.526E+00	-5.500E+00	 0.000E+00	 2.086E+02	-9.919E+00	 4.300E-01	-1.040E+01	 1.663E-01	 1.906E+00	-3.147E-01	 5.502E+01	-5.638E-01	-1.417E+01	-1.847E+01	-8.986E-02	 2.964E+00	 7.088E-01	 3.167E+00	-3.611E-01	 1.687E+00	-7.530E-02	 1.023E+00	 1.151E+00	-4.146E-01	 1.333E+00	 8.858E+00
   23.0400	 9.526E+00	-5.500E+00	 0.000E+00	 2.294E+02	 1.505E+01	-1.675E+00	 1.112E+00	-3.602E+00	 1.138E-01	 1.152E+00	-5.757E+01	 4.933E+00	 1.240E+02	-1.865E+01	-2.550E-01	 2.562E+00	 9.906E-01	 2.384E+00	-3.882E-01	 1.367E+00	-1.136E-01	 7.881E-01	 1.258E+00	-3.462E-01	 1.320E+00	 8.486E+00
   23.0880	 9.526E+00	-5.500E+00	 0.000E+00	 2.502E+02	 6.378E+00	 1.404E+00	 1.219E+01	 3.063E+00	 1.580E+00	-3.528E-02	 4.257E+01	-1.303E+00	-3.275E+01	-1.883E+01	-5.490E-01	 1.772E+00	 1.419E+00	 2.354E+00	-4.072E-01	 9.846E-01	-1.312E-01	 6.360E-01	 1.332E+00	-3.339E-01	 1.318E+00	 9.111E+00
   23.1360	 9.526E+00	-5.500E+00	 0.000E+00	 2.710E+02	-1.813E+00	-9.136E-01	-1.317E+01	-8.352E-01	-5.507E-01	-8.356E-03	-1.602E+01	 2.081E+00	 5.229E+01	-1.899E+01	-6.665E-01	 3.159E+00	 1.347E+00	 3.105E+00	-6.196E-01	 1.697E+00	-1.944E-01	 1.020E+00	 1.787E+00	-4.338E-01	 1.283E+00	 9.213E+00
   23.1840	 9.526E+00	-5.500E+00	 0.000E+00	 2.919E+02	 1.311E-01	 7.221E-01	 1.579E+01	-7.234E-01	-8.893E-02	 2.655E-01	-1.777E+01	-1.660E+00	-4.172E+01	-1.916E+01	-5.658E-01	 2.194E+00	 1.382E+00	 2.366E+00	-4.694E-01	 1.194E+00	-1.438E-01	 7.562E-01	 1.964E+00	-5.183E-01	 1.293E+00	 9.432E+00
   23.2320	 9.526E+00	-5.500E+00	 0.000E+00	 3.127E+02	 9.918E+00	-1.388E+00	 5.533E+00	 2.601E+00	-7.303E-01	-8.703E-01	 2.792E+01	-1.907E+00	-4.793E+01	-1.933E+01	-5.268E-01	 2.204E+00	 1.314E+00	 2.436E+00	-4.556E-01	 1.144E+00	-1.410E-01	 6.897E-01	 2.159E+00	-6.290E-01	 1.285E+00	 9.610E+00
   23.2800	 9.526E+00	-5.500E+00	 0.000E+00	 3.335E+02	-1.458E+01	-3.910E-01	-2.672E+00	-2.894E+00	-1.299E+00	-4.387E-01	-1.555E+01	 1.412E+00	 3.548E+01	-1.949E+01	-1.802E-01	 3.211E+00	 8.174E-01	 2.971E+00	-4.254E-01	 1.771E+00	-8.816E-02	 1.069E+00	 2.337E+00	-7.608E-01	 1.320E+00	 1.004E+01
   23.3280	 9.526E+00	-5.500E+00	 0.000E+00	 3.543E+02	 3.342E+00	 1.888E-01	 7.833E+00	 6.890E+00	-1.052E+00	-5.731E-01	 8.252E+00	 4.637E-01	 1.165E+01	-1.966E+01	 1.839E-01	 2.267E+00	 6.603E-01	 1.989E+00	-1.468E-01	 1.245E+00	 2.400E-02	 7.338E-01	 2.158E+00	-7.528E-01	 1.381E+00	 9.984E+00
   23.3760	 9.526E+00	-5.500E+00	 0.000E+00	 1.511E+01	 4.833E+00	 1.035E+00	 1.463E+01	-1.562E+00	-1.342E+00	-6.269E-01	 8.314E+00	-2.269E+00	-5.703E+01	-1.983E+01	 6.199E-01	 2.575E+00	 1.371E-01	 2.078E+00	 2.729E-02	 1.435E+00	 1.284E-01	 8.104E-01	 2.011E+00	-7.651E-01	 1.374E+00	 9.991E+00
   23.4240	 9.526E+00	-5.500E+00	 0.000E+00	 3.592E+01	-1.615E+01	-3.384E+00	-1.183E+00	-1.789E+00	-7.580E-01	 4.187E-02	-3.194E+01	 1.749E+00	 4.395E+01	-2.000E+01	 7.563E-01	 3.140E+00	-1.568E-01	 3.201E+00	-2.029E-02	 1.819E+00	 1.135E-01	 1.074E+00	 1.919E+00	-7.394E-01	 1.367E+00	 9.162E+00
   23.4720	 9.526E+00	-5.500E+00	 0.000E+00	 5.675E+01	 1.521E+01	 1.390E+00	 5.222E+00	 2.660E+00	-2.802E-01	-8.567E-01	 4.578E+01	 1.993E+00	 5.008E+01	-2.017E+01	 1.215E+00	 2.217E+00	-3.534E-01	 1.927E+00	 3.528E-01	 1.287E+00	 2.918E-01	 6.969E-01	 1.491E+00	-5.987E-01	 1.425E+00	 9.151E+00
   23.5200	 9.526E+00	-5.500E+00	 0.000E+00	 7.757E+01	-3.354E+00	 8.389E-01	 1.660E+01	-2.452E+00	 1.064E-01	 6.402E-01	-3.483E+01	 9.101E-01	 2.287E+01	-2.035E+01	 1.432E+00	 2.660E+00	-6.487E-01	 2.396E+00	 3.794E-01	 1.616E+00	 3.160E-01	 9.206E-01	 1.304E+00	-5.061E-01	 1.426E+00	 8.977E+00
   23.5680	 9.526E+00	-5.500E+00	 0.000E+00	 9.838E+01	-4.231E-01	-1.417E+00	-1.704E+01	 1.791E+00	 3.286E-01	-1.310E-01	 3.573E+00	-1.724E+00	-4.332E+01	-2.052E+01	 1.314E+00	 2.964E+00	-6.035E-01	 2.918E+00	 2.915E-01	 1.759E+00	 2.763E-01	 9.896E-01	 1.211E+00	-4.342E-01	 1.378E+00	 8.784E+00
   23.6160	 9.526E+00	-5.500E+00	 0.000E+00	 1.192E+02	 1.289E+01	 2.174E+00	 1.663E+01	-8.883E-02	 1.166E+00	 3.685E-01	 1.296E+01	-1.722E-01	-4.327E+00	-2.071E+01	 1.413E+00	 2.063E+00	-5.533E-01	 1.976E+00	 4.558E-01	 1.268E+00	 3.322E-01	 6.955E-01	 1.103E+00	-3.698E-01	 1.359E+00	 8.875E+00
   23.6640	 9.526E+00	-5.500E+00	 0.000E+00	 1.400E+02	 2.709E+00	-9.854E-01	-2.326E+00	-1.989E+00	 9.616E-01	 6.749E-01	-2.271E+01	-2.369E+00	-5.952E+01	-2.090E+01	 1.107E+00	 2.690E+00	-4.062E-01	 2.608E+00	 2.084E-01	 1.588E+00	 2.070E-01	 8.920E-01	 1.266E+00	-3.795E-01	 1.284E+00	 8.889E+00
   23.7120	 9.526E+00	-5.500E+00	 0.000E+00	 1.608E+02	 4.992E+00	-5.613E-01	-1.316E+01	 8.825E-01	 1.445E+00	 1.220E-01	 2.712E+01	 1.893E+00	 4.757E+01	-2.109E+01	 7.565E-01	 2.593E+00	-5.753E-02	 3.018E+00	 6.826E-02	 1.517E+00	 1.331E-01	 8.632E-01	 1.514E+00	-4.477E-01	 1.272E+00	 9.597E+00
   23.7600	 9.526E+00	-5.500E+00	 0.000E+00	 1.816E+02	 3.112E+01	-2.106E+00	 1.307E+01	-1.505E+00	 8.775E-01	 1.160E+00	-4.122E+01	-6.089E-01	-1.530E+01	-2.129E+01	 4.930E-01	 1.772E+00	 3.360E-01	 2.221E+00	 4.209E-02	 9.904E-01	 8.358E-02	 5.409E-01	 1.680E+00	-4.888E-01	 1.275E+00	 9.660E+00
   23.8080	 9.526E+00	-5.500E+00	 0.000E+00	 2.024E+02	 1.035E+01	-2.617E+00	-1.117E+01	-4.744E-01	 7.114E-01	 4.034E-01	-1.502E+01	-2.899E+00	-7.284E+01	-2.148E+01	-1.418E-02	 2.527E+00	 6.780E-01	 2.967E+00	-2.872E-01	 1.381E+00	-6.419E-02	 7.995E-01	 2.078E+00	-6.700E-01	 1.233E+00	 9.924E+00
   23.8560	 9.526E+00	-5.500E+00	 0.000E+00	 2.232E+02	-1.150E+01	 2.861E+00	-3.069E+00	-9.809E-01	 1.452E+00	-3.207E-01	 5.134E+01	 2.289E+00	 5.751E+01	-2.167E+01	-2.089E-01	 2.736E+00	 8.918E-01	 3.009E+00	-3.662E-01	 1.573E+00	-7.440E-02	 9.771E-01	 2.221E+00	-7.580E-01	 1.262E+00	 9.664E+00
   23.9040	 9.526E+00	-5.500E+00	 0.000E+00	 2.441E+02	 2.673E+01	-2.626E+00	 9.245E+00	 6.161E-01	-4.851E-01	 5.277E-01	-4.525E+01	 2.776E+00	 6.977E+01	-2.185E+01	-5.368E-01	 1.987E+00	 1.371E+00	 2.204E+00	-4.325E-01	 9.974E-01	-1.514E-01	 5.721E-01	 2.256E+00	-8.622E-01	 1.368E+00	 9.777E+00
   23.9520	 9.526E+00	-5.500E+00	 0.000E+00	 2.649E+02	-1.010E+01	 6.521E-01	-3.428E+00	 3.866E-02	 3.401E-01	-1.454E-01	 1.111E+01	-3.077E+00	-7.732E+01	-2.202E+01	-6.630E-01	 2.669E+00	 1.366E+00	 3.078E+00	-5.653E-01	 1.483E+00	-1.783E-01	 9.410E-01	 2.204E+00	-9.357E-01	 1.396E+00	 9.719E+00
   24.0000	 9.526E+00	-5.500E+00	 0.000E+00	 2.857E+02	-4.828E-01	 7.508E-01	 1.092E+00	 2.999E-01	-4.938E-01	-5.046E-01	 1.541E+01	 2.051E+00	 5.155E+01	-2.219E+01	-6.198E-01	 2.819E+00	 1.359E+00	 2.596E+00	-5.505E-01	 1.514E+00	-1.617E-01	 9.203E-01	 1.958E+00	-9.014E-01	 1.441E+00	 9.584E+00
   24.0480	 9.526E+00	-5.500E+00	 0.000E+00	 3.065E+02	 1.179E+01	-1.790E+00	 1.452E+01	 6.333E-01	-7.723E-01	 3.079E-01	-3.204E+01	-1.805E+00	-4.536E+01	-2.238E+01	-5.177E-01	 2.019E+00	 1.332E+00	 2.182E+00	-4.385E-01	 1.048E+00	-1.425E-01	 6.403E-01	 1.633E+00	-8.300E-01	 1.471E+00	 9.331E+00
   24.0960	 9.526E+00	-5.500E+00	 0.000E+00	 3.273E+02	-1.205E+01	 7.313E-01	-1.438E+00	-3.195E-01	-4.778E-01	-7.643E-01	 3.202E+01	-7.722E-01	-1.941E+01	-2.256E+01	-2.576E-01	 3.029E+00	 9.281E-01	 2.777E+00	-4.253E-01	 1.678E+00	-8.783E-02	 1.023E+00	 1.395E+00	-7.136E-01	 1.427E+00	 9.342E+00
   24.1440	 9.526E+00	-5.500E+00	 0.000E+00	 3.481E+02	-3.249E-01	-1.227E+00	 8.109E+00	 1.191E-01	-1.108E+00	-2.047E-01	-1.504E+01	 2.983E+00	 7.497E+01	-2.276E+01	 5.853E-02	 2.788E+00	 7.028E-01	 2.167E+00	-2.674E-01	 1.523E+00	-2.283E-02	 8.950E-01	 1.115E+00	-5.289E-01	 1.416E+00	 9.560E+00
   24.1920	 9.526E+00	-5.500E+00	 0.000E+00	 8.953E+00	 5.239E+00	 1.716E+00	 2.491E+01	-1.485E+00	-5.539E-01	-1.169E-01	 1.050E+00	-3.807E+00	-9.566E+01	-2.296E+01	 5.597E-01	 2.251E+00	 2.658E-01	 1.731E+00	 3.796E-02	 1.278E+00	 1.255E-01	 7.398E-01	 1.026E+00	-4.182E-01	 1.350E+00	 9.218E+00
   24.2400	 9.526E+00	-5.500E+00	 0.000E+00	 2.975E+01	-8.970E+00	-7.240E-01	-1.043E+01	 1.441E+00	-4.556E-01	-1.000E+00	 3.826E+01	-7.259E-01	-1.824E+01	-2.315E+01	 7.259E-01	 3.208E+00	-7.472E-02	 2.676E+00	-6.668E-03	 1.837E+00	 1.347E-01	 1.063E+00	 1.187E+00	-3.974E-01	 1.255E+00	 9.218E+00
   24.2880	 9.526E+00	-5.500E+00	 0.000E+00	 5.057E+01	 1.599E+00	-1.600E+00	 1.351E+01	-1.099E+00	-3.717E-01	 2.795E-01	-3.272E+01	 3.335E+00	 8.382E+01	-2.333E+01	 1.083E+00	 2.529E+00	-3.457E-01	 2.501E+00	 2.225E-01	 1.486E+00	 2.247E-01	 8.480E-01	 1.407E+00	-4.307E-01	 1.250E+00	 8.817E+00
   24.3360	 9.526E+00	-5.500E+00	 0.000E+00	 7.139E+01	 9.882E+00	 1.730E+00	 7.930E+00	 3.628E-03	-2.183E-01	-1.416E-01	 6.677E+00	-2.575E+00	-6.470E+01	-2.350E+01	 1.416E+00	 2.439E+00	-6.010E-01	 1.862E+00	 4.181E-01	 1.450E+00	 3.332E-01	 7.955E-01	 1.561E+00	-5.198E-01	 1.259E+00	 9.332E+00
   24.3840	 9.526E+00	-5.500E+00	 0.000E+00	 9.219E+01	-8.986E+00	-7.581E-01	-4.150E+00	 4.373E-01	 1.974E-01	-3.419E-01	 1.555E+01	 5.806E-01	 1.459E+01	-2.366E+01	 1.314E+00	 3.064E+00	-6.605E-01	 3.007E+00	 2.786E-01	 1.839E+00	 2.773E-01	 1.058E+00	 1.940E+00	-7.279E-01	 1.264E+00	 9.385E+00
   24.4320	 9.526E+00	-5.500E+00	 0.000E+00	 1.130E+02	 1.138E+01	-1.657E-01	 3.078E+00	-1.127E+00	-6.436E-02	 5.375E-01	-2.649E+01	 2.842E-01	 7.141E+00	-2.382E+01	 1.382E+00	 2.381E+00	-6.231E-01	 2.374E+00	 3.966E-01	 1.421E+00	 3.089E-01	 7.796E-01	 2.058E+00	-8.659E-01	 1.327E+00	 9.679E+00
   24.4800	 9.526E+00	-5.500E+00	 0.000E+00	 1.338E+02	 6.918E+00	 1.407E+00	 6.203E+00	 1.705E-01	 6.697E-01	-9.712E-02	 2.298E+01	-1.488E+00	-3.740E+01	-2.398E+01	 1.187E+00	 2.414E+00	-4.252E-01	 2.288E+00	 3.108E-01	 1.441E+00	 2.667E-01	 8.042E-01	 2.135E+00	-9.963E-01	 1.368E+00	 9.677E+00
   24.5280	 9.526E+00	-5.500E+00	 0.000E+00	 1.546E+02	-2.469E+00	-1.228E+00	-1.083E+01	-9.774E-01	 8.336E-01	 4.447E-01	-7.798E+00	 1.476E+00	 3.710E+01	-2.415E+01	 8.129E-01	 2.742E+00	-1.735E-01	 3.264E+00	 7.460E-02	 1.612E+00	 1.437E-01	 9.315E-01	 2.144E+00	-1.055E+00	 1.397E+00	 1.029E+01
   24.5760	 9.526E+00	-5.500E+00	 0.000E+00	 1.754E+02	 1.491E+01	 4.185E+00	 1.261E+00	-2.164E-01	 5.269E-01	 5.081E-01	-4.617E+00	 4.985E-01	 1.253E+01	-2.432E+01	 5.781E-01	 1.988E+00	 2.235E-01	 2.496E+00	 8.190E-02	 1.178E+00	 1.325E-01	 6.676E-01	 1.921E+00	-9.708E-01	 1.432E+00	 1.011E+01
   24.6240	 9.526E+00	-5.500E+00	 0.000E+00	 1.962E+02	 9.997E+00	-8.299E-01	 3.818E+00	 1.500E+00	 1.592E+00	 3.718E-01	 1.114E+01	-1.544E+00	-3.879E+01	-2.450E+01	 8.764E-02	 1.915E+00	 6.766E-01	 2.699E+00	-1.569E-01	 1.086E+00	-7.835E-03	 6.504E-01	 1.702E+00	-8.693E-01	 1.400E+00	 1.014E+01
   24.6720	 9.526E+00	-5.500E+00	 0.000E+00	 2.171E+02	 9.950E-01	-4.736E-01	-1.245E+01	-2.649E+00	 3.188E-01	 4.099E-01	-1.904E+01	 7.364E-01	 1.851E+01	-2.468E+01	-1.957E-01	 2.938E+00	 8.165E-01	 3.176E+00	-3.876E-01	 1.617E+00	-8.838E-02	 9.530E-01	 1.622E+00	-7.733E-01	 1.345E+00	 9.258E+00
   24.7200	 9.526E+00	-5.500E+00	 0.000E+00	 2.379E+02	 5.138E+00	 8.488E-01	 1.177E+01	 1.219E+00	 1.262E+00	 3.316E-01	 1.416E+01	 3.156E-01	 7.932E+00	-2.486E+01	-4.610E-01	 1.995E+00	 1.266E+00	 2.337E+00	-3.937E-01	 1.106E+00	-1.156E-01	 6.970E-01	 1.316E+00	-5.953E-01	 1.341E+00	 9.109E+00
   24.7680	 9.526E+00	-5.500E+00	 0.000E+00	 2.587E+02	 1.177E+01	-5.879E-01	-2.994E-01	 3.889E-01	 1.971E-01	 1.604E-01	-7.608E-01	-4.156E-01	-1.044E+01	-2.503E+01	-6.337E-01	 2.294E+00	 1.376E+00	 2.670E+00	-5.040E-01	 1.208E+00	-1.659E-01	 7.296E-01	 1.207E+00	-5.073E-01	 1.308E+00	 8.906E+00
   24.8160	 9.526E+00	-5.500E+00	 0.000E+00	 2.795E+02	-1.016E+01	-2.255E-01	-1.139E+00	-1.420E+00	 2.441E-01	 2.934E-01	-1.096E+01	 3.948E-02	 9.922E-01	-2.520E+01	-6.630E-01	 2.907E+00	 1.327E+00	 2.891E+00	-5.990E-01	 1.601E+00	-1.881E-01	 1.001E+00	 1.219E+00	-4.775E-01	 1.276E+00	 8.847E+00
   24.8640	 9.526E+00	-5.500E+00	 0.000E+00	 3.003E+02	 1.048E+01	 3.502E-01	 1.262E+01	 1.621E+00	 2.507E-02	-2.402E-01	 1.593E+01	 3.648E-01	 9.167E+00	-2.537E+01	-5.334E-01	 2.103E+00	 1.345E+00	 2.152E+00	-4.341E-01	 1.113E+00	-1.279E-01	 6.822E-01	 1.217E+00	-4.794E-01	 1.289E+00	 8.957E+00
   24.9120	 9.526E+00	-5.500E+00	 0.000E+00	 3.211E+02	 1.126E+00	-1.250E+00	 2.671E+00	-4.422E-01	-7.082E-01	-7.394E-02	-1.689E+01	-1.126E+00	-2.828E+01	-2.555E+01	-3.433E-01	 2.680E+00	 1.046E+00	 2.541E+00	-4.298E-01	 1.446E+00	-1.107E-01	 8.705E-01	 1.394E+00	-5.583E-01	 1.266E+00	 9.184E+00
   24.9600	 9.526E+00	-5.500E+00	 0.000E+00	 3.419E+02	-1.253E+01	-3.860E-03	 5.363E+00	-2.592E-02	-7.371E-01	-7.169E-01	 1.218E+01	 6.264E-01	 1.574E+01	-2.574E+01	-4.112E-02	 3.104E+00	 7.214E-01	 2.476E+00	-3.385E-01	 1.739E+00	-4.088E-02	 1.053E+00	 1.639E+00	-6.860E-01	 1.267E+00	 9.953E+00
   25.0080	 9.526E+00	-5.500E+00	 0.000E+00	 2.727E+00	 9.643E+00	-3.208E-01	 2.547E+01	-1.348E+00	-1.426E+00	-3.843E-01	-1.234E+01	-2.045E-01	-5.140E+00	-2.594E+01	 3.884E-01	 2.480E+00	 4.116E-01	 1.693E+00	-6.540E-02	 1.362E+00	 7.547E-02	 7.770E-01	 1.749E+00	-7.609E-01	 1.291E+00	 1.018E+01
   25.0560	 9.526E+00	-5.500E+00	 0.000E+00	 2.352E+01	-8.016E+00	-7.172E-01	 1.109E+01	-1.767E+00	-1.294E+00	-2.037E-01	-1.906E+01	-2.589E+00	-6.506E+01	-2.613E+01	 7.195E-01	 3.052E+00	-5.858E-02	 2.332E+00	 6.255E-03	 1.751E+00	 1.332E-01	 1.021E+00	 2.061E+00	-9.661E-01	 1.276E+00	 1.029E+01
   25.1040	 9.526E+00	-5.500E+00	 0.000E+00	 4.433E+01	-4.019E+00	-6.252E-01	-8.017E+00	 1.477E+00	-8.370E-01	-9.044E-01	 2.740E+01	 1.028E+00	 2.583E+01	-2.632E+01	 9.753E-01	 3.063E+00	-3.222E-01	 2.631E+00	 1.302E-01	 1.770E+00	 2.023E-01	 1.013E+00	 2.145E+00	-1.056E+00	 1.299E+00	 9.884E+00
   25.1520	 9.526E+00	-5.500E+00	 0.000E+00	 6.514E+01	 9.231E+00	 6.618E-01	 1.822E+01	-1.033E+00	-6.247E-01	 1.110E-01	-1.191E+01	 1.569E+00	 3.942E+01	-2.650E+01	 1.346E+00	 2.363E+00	-5.647E-01	 1.976E+00	 3.849E-01	 1.401E+00	 3.098E-01	 7.759E-01	 2.081E+00	-1.103E+00	 1.374E+00	 9.814E+00
   25.2000	 9.526E+00	-5.500E+00	 0.000E+00	 8.595E+01	-2.960E+00	-4.675E-01	-2.945E+00	-6.262E-01	-2.180E-01	-6.248E-02	-4.001E+00	-7.880E-01	-1.980E+01	-2.667E+01	 1.365E+00	 2.964E+00	-6.930E-01	 2.638E+00	 3.165E-01	 1.764E+00	 2.934E-01	 9.986E-01	 1.969E+00	-1.113E+00	 1.402E+00	 9.606E+00
   25.2480	 9.526E+00	-5.500E+00	 0.000E+00	 1.068E+02	 2.745E+00	 2.211E-01	-4.074E+00	 6.818E-01	 4.458E-01	-1.500E-01	 1.795E+01	 2.248E+00	 5.650E+01	-2.684E+01	 1.343E+00	 2.624E+00	-6.264E-01	 2.784E+00	 3.527E-01	 1.577E+00	 3.022E-01	 8.889E-01	 1.707E+00	-9.996E-01	 1.432E+00	 9.445E+00
   25.2960	 9.526E+00	-5.500E+00	 0.000E+00	 1.276E+02	 1.154E+01	 7.031E-01	 1.223E+01	-9.850E-01	 7.714E-01	 7.702E-01	-2.139E+01	 1.088E-01	 2.735E+00	-2.702E+01	 1.275E+00	 2.142E+00	-4.657E-01	 2.200E+00	 3.758E-01	 1.295E+00	 2.913E-01	 7.173E-01	 1.393E+00	-8.375E-01	 1.447E+00	 9.269E+00
   25.3440	 9.526E+00	-5.500E+00	 0.000E+00	 1.484E+02	 2.253E+00	 2.291E-01	-1.018E+01	 1.688E-01	 1.267E+00	 2.888E-01	 1.189E+01	-1.373E+00	-3.449E+01	-2.721E+01	 9.204E-01	 2.583E+00	-2.262E-01	 3.022E+00	 1.619E-01	 1.531E+00	 1.949E-01	 8.759E-01	 1.215E+00	-6.775E-01	 1.379E+00	 9.384E+00
   25.3920	 9.526E+00	-5.500E+00	 0.000E+00	 1.692E+02	 7.490E+00	 3.228E-01	-1.713E+00	-7.949E-02	 1.763E+00	 7.691E-01	 1.081E+00	 7.008E-01	 1.761E+01	-2.741E+01	 6.130E-01	 2.074E+00	 1.292E-01	 2.949E+00	 6.898E-02	 1.240E+00	 1.264E-01	 7.210E-01	 1.032E+00	-4.933E-01	 1.326E+00	 9.739E+00
   25.4400	 9.526E+00	-5.500E+00	 0.000E+00	 1.900E+02	 2.275E+01	-9.415E-01	 4.587E+00	 3.072E-02	 1.354E+00	 9.822E-01	-2.147E+01	-3.709E+00	-9.320E+01	-2.762E+01	 2.365E-01	 1.654E+00	 5.488E-01	 2.494E+00	-4.693E-02	 9.219E-01	 4.066E-02	 5.207E-01	 1.040E+00	-4.217E-01	 1.251E+00	 9.599E+00
