
Predictions were generated on 05-Aug-2022 at 10:59:13 using OpenFAST, compiled as a 64-bit application using double precision at commit v3.2.1-122-gc1599127-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn

Description from the FAST input file: Fixed MHK turbine, based on the RM1 tidal current turbine

Time	TwN1Fbx	TwN3Fby	TwN4Fbz	TwN6Mbx	TwN5Mby	TwN2Mbz	B2N4Fbn	B1N7Fbt	B2N8Fbs	B1N2Mbn	B2N3Mbt	B1N6Mbs	B1FldFz	B2FldMx	HbFbx	HbFby	HbFbz	HbMbx	HbMby	HbMbz	NcFbx	NcFby	NcFbz	NcMbx	NcMby	NcMbz	RtFldFxh	RtFldFyh	RtFldFzg	RtFldMxh	RtFldMyg	RtFldMzh	B1N3SigCr	B2N5SigCr	B1N2SgCav	B2N6SgCav
    8.2200	-1.083E+02	 3.846E+02	-1.238E+04	 5.105E+00	 1.371E+02	 1.362E-03	-1.202E+03	-9.233E+02	-5.334E+03	-1.927E+01	 4.024E+01	-1.280E-03	-1.309E+05	 1.716E+04	-1.963E+04	-5.212E+04	-3.978E+04	 1.200E+01	 1.027E+04	-1.158E+04	-1.154E+05	 1.521E+03	-1.437E+06	 4.957E+02	-1.451E+05	 1.676E+03	 2.833E+05	-4.391E+04	-1.728E+04	 2.232E+05	-1.081E+05	-2.985E+03	 3.702E+01	 8.356E+00	 3.127E+00	 1.229E+00
    8.2500	-1.100E+02	 3.844E+02	-1.238E+04	 5.103E+00	 1.372E+02	 1.366E-03	-1.210E+03	-9.530E+02	-5.430E+03	-1.986E+01	 4.065E+01	-1.311E-03	-1.300E+05	 1.539E+04	-1.966E+04	-5.385E+04	-3.802E+04	 1.203E+01	 9.820E+03	-1.197E+04	-1.155E+05	 1.512E+03	-1.437E+06	 4.955E+02	-1.451E+05	 1.676E+03	 2.834E+05	-4.524E+04	-1.767E+04	 2.235E+05	-1.032E+05	-3.091E+03	 3.706E+01	 8.392E+00	 3.143E+00	 1.229E+00
    8.2800	-1.118E+02	 3.841E+02	-1.238E+04	 5.102E+00	 1.374E+02	 1.370E-03	-1.217E+03	-9.813E+02	-5.528E+03	-2.042E+01	 4.104E+01	-1.347E-03	-1.291E+05	 1.374E+04	-1.968E+04	-5.550E+04	-3.620E+04	 1.206E+01	 9.352E+03	-1.233E+04	-1.157E+05	 1.501E+03	-1.437E+06	 4.954E+02	-1.450E+05	 1.677E+03	 2.834E+05	-4.649E+04	-1.807E+04	 2.238E+05	-9.771E+04	-3.191E+03	 3.710E+01	 8.435E+00	 3.159E+00	 1.229E+00
    8.3100	-1.136E+02	 3.837E+02	-1.238E+04	 5.100E+00	 1.376E+02	 1.376E-03	-1.223E+03	-1.008E+03	-5.629E+03	-2.096E+01	 4.141E+01	-1.388E-03	-1.282E+05	 1.223E+04	-1.971E+04	-5.707E+04	-3.434E+04	 1.208E+01	 8.870E+03	-1.268E+04	-1.159E+05	 1.488E+03	-1.437E+06	 4.953E+02	-1.450E+05	 1.678E+03	 2.833E+05	-4.764E+04	-1.849E+04	 2.240E+05	-9.177E+04	-3.286E+03	 3.715E+01	 8.484E+00	 3.175E+00	 1.229E+00
    8.3400	-1.156E+02	 3.834E+02	-1.238E+04	 5.100E+00	 1.378E+02	 1.383E-03	-1.229E+03	-1.033E+03	-5.732E+03	-2.147E+01	 4.176E+01	-1.434E-03	-1.272E+05	 1.087E+04	-1.974E+04	-5.855E+04	-3.242E+04	 1.209E+01	 8.375E+03	-1.301E+04	-1.160E+05	 1.473E+03	-1.437E+06	 4.952E+02	-1.449E+05	 1.679E+03	 2.831E+05	-4.870E+04	-1.892E+04	 2.242E+05	-8.542E+04	-3.375E+03	 3.722E+01	 8.539E+00	 3.191E+00	 1.230E+00
    8.3700	-1.176E+02	 3.831E+02	-1.238E+04	 5.100E+00	 1.380E+02	 1.390E-03	-1.235E+03	-1.057E+03	-5.838E+03	-2.195E+01	 4.208E+01	-1.487E-03	-1.262E+05	 9.665E+03	-1.976E+04	-5.995E+04	-3.046E+04	 1.210E+01	 7.869E+03	-1.332E+04	-1.162E+05	 1.456E+03	-1.437E+06	 4.952E+02	-1.449E+05	 1.681E+03	 2.829E+05	-4.967E+04	-1.936E+04	 2.243E+05	-7.873E+04	-3.458E+03	 3.729E+01	 8.601E+00	 3.213E+00	 1.231E+00
    8.4000	-1.196E+02	 3.829E+02	-1.238E+04	 5.101E+00	 1.382E+02	 1.399E-03	-1.239E+03	-1.080E+03	-5.947E+03	-2.239E+01	 4.238E+01	-1.546E-03	-1.252E+05	 8.621E+03	-1.979E+04	-6.125E+04	-2.846E+04	 1.211E+01	 7.353E+03	-1.361E+04	-1.163E+05	 1.437E+03	-1.437E+06	 4.954E+02	-1.449E+05	 1.683E+03	 2.825E+05	-5.053E+04	-1.982E+04	 2.245E+05	-7.180E+04	-3.535E+03	 3.737E+01	 8.668E+00	 3.238E+00	 1.232E+00
    8.4300	-1.216E+02	 3.826E+02	-1.238E+04	 5.103E+00	 1.383E+02	 1.410E-03	-1.244E+03	-1.100E+03	-6.057E+03	-2.281E+01	 4.265E+01	-1.610E-03	-1.241E+05	 7.745E+03	-1.982E+04	-6.246E+04	-2.642E+04	 1.211E+01	 6.826E+03	-1.388E+04	-1.165E+05	 1.416E+03	-1.438E+06	 4.956E+02	-1.448E+05	 1.686E+03	 2.822E+05	-5.130E+04	-2.030E+04	 2.246E+05	-6.472E+04	-3.606E+03	 3.746E+01	 8.742E+00	 3.267E+00	 1.234E+00
    8.4600	-1.235E+02	 3.825E+02	-1.238E+04	 5.107E+00	 1.385E+02	 1.421E-03	-1.247E+03	-1.119E+03	-6.169E+03	-2.319E+01	 4.290E+01	-1.680E-03	-1.230E+05	 7.039E+03	-1.985E+04	-6.358E+04	-2.435E+04	 1.211E+01	 6.291E+03	-1.413E+04	-1.167E+05	 1.393E+03	-1.438E+06	 4.959E+02	-1.448E+05	 1.689E+03	 2.818E+05	-5.198E+04	-2.079E+04	 2.247E+05	-5.761E+04	-3.670E+03	 3.755E+01	 8.821E+00	 3.300E+00	 1.236E+00
    8.4900	-1.254E+02	 3.824E+02	-1.238E+04	 5.111E+00	 1.387E+02	 1.434E-03	-1.250E+03	-1.137E+03	-6.282E+03	-2.354E+01	 4.313E+01	-1.756E-03	-1.218E+05	 6.509E+03	-1.988E+04	-6.460E+04	-2.225E+04	 1.210E+01	 5.748E+03	-1.435E+04	-1.168E+05	 1.369E+03	-1.438E+06	 4.963E+02	-1.447E+05	 1.693E+03	 2.814E+05	-5.256E+04	-2.130E+04	 2.249E+05	-5.055E+04	-3.729E+03	 3.765E+01	 8.905E+00	 3.339E+00	 1.238E+00
    8.5200	-1.272E+02	 3.823E+02	-1.238E+04	 5.117E+00	 1.389E+02	 1.448E-03	-1.253E+03	-1.152E+03	-6.398E+03	-2.386E+01	 4.333E+01	-1.836E-03	-1.206E+05	 6.154E+03	-1.991E+04	-6.553E+04	-2.012E+04	 1.208E+01	 5.198E+03	-1.456E+04	-1.170E+05	 1.344E+03	-1.438E+06	 4.969E+02	-1.447E+05	 1.698E+03	 2.810E+05	-5.305E+04	-2.181E+04	 2.250E+05	-4.366E+04	-3.781E+03	 3.775E+01	 8.993E+00	 3.382E+00	 1.240E+00
    8.5500	-1.288E+02	 3.824E+02	-1.237E+04	 5.124E+00	 1.391E+02	 1.462E-03	-1.255E+03	-1.166E+03	-6.514E+03	-2.414E+01	 4.351E+01	-1.919E-03	-1.194E+05	 5.974E+03	-1.994E+04	-6.636E+04	-1.796E+04	 1.207E+01	 4.642E+03	-1.474E+04	-1.172E+05	 1.318E+03	-1.438E+06	 4.976E+02	-1.447E+05	 1.703E+03	 2.806E+05	-5.345E+04	-2.232E+04	 2.253E+05	-3.705E+04	-3.827E+03	 3.783E+01	 9.087E+00	 3.428E+00	 1.243E+00
    8.5800	-1.303E+02	 3.825E+02	-1.237E+04	 5.133E+00	 1.393E+02	 1.478E-03	-1.256E+03	-1.179E+03	-6.631E+03	-2.439E+01	 4.367E+01	-2.006E-03	-1.182E+05	 5.969E+03	-1.997E+04	-6.709E+04	-1.579E+04	 1.205E+01	 4.081E+03	-1.491E+04	-1.174E+05	 1.292E+03	-1.438E+06	 4.984E+02	-1.446E+05	 1.708E+03	 2.802E+05	-5.377E+04	-2.284E+04	 2.255E+05	-3.082E+04	-3.866E+03	 3.789E+01	 9.184E+00	 3.477E+00	 1.246E+00
    8.6100	-1.317E+02	 3.827E+02	-1.237E+04	 5.143E+00	 1.395E+02	 1.495E-03	-1.256E+03	-1.190E+03	-6.749E+03	-2.461E+01	 4.379E+01	-2.093E-03	-1.169E+05	 6.134E+03	-1.999E+04	-6.772E+04	-1.360E+04	 1.203E+01	 3.516E+03	-1.505E+04	-1.175E+05	 1.265E+03	-1.438E+06	 4.994E+02	-1.446E+05	 1.715E+03	 2.799E+05	-5.400E+04	-2.336E+04	 2.259E+05	-2.506E+04	-3.900E+03	 3.794E+01	 9.285E+00	 3.528E+00	 1.250E+00
    8.6400	-1.328E+02	 3.830E+02	-1.237E+04	 5.154E+00	 1.397E+02	 1.512E-03	-1.257E+03	-1.199E+03	-6.868E+03	-2.480E+01	 4.390E+01	-2.182E-03	-1.156E+05	 6.465E+03	-2.002E+04	-6.826E+04	-1.140E+04	 1.200E+01	 2.947E+03	-1.517E+04	-1.177E+05	 1.238E+03	-1.439E+06	 5.005E+02	-1.445E+05	 1.721E+03	 2.796E+05	-5.416E+04	-2.387E+04	 2.263E+05	-1.984E+04	-3.927E+03	 3.798E+01	 9.388E+00	 3.584E+00	 1.253E+00
    8.6700	-1.338E+02	 3.834E+02	-1.237E+04	 5.167E+00	 1.399E+02	 1.531E-03	-1.256E+03	-1.206E+03	-6.988E+03	-2.495E+01	 4.397E+01	-2.269E-03	-1.144E+05	 6.955E+03	-2.005E+04	-6.870E+04	-9.192E+03	 1.198E+01	 2.377E+03	-1.527E+04	-1.179E+05	 1.211E+03	-1.439E+06	 5.017E+02	-1.445E+05	 1.728E+03	 2.793E+05	-5.423E+04	-2.437E+04	 2.267E+05	-1.523E+04	-3.948E+03	 3.802E+01	 9.494E+00	 3.642E+00	 1.257E+00
    8.7000	-1.346E+02	 3.839E+02	-1.237E+04	 5.180E+00	 1.401E+02	 1.549E-03	-1.255E+03	-1.212E+03	-7.107E+03	-2.507E+01	 4.403E+01	-2.355E-03	-1.131E+05	 7.588E+03	-2.008E+04	-6.904E+04	-6.976E+03	 1.195E+01	 1.804E+03	-1.534E+04	-1.181E+05	 1.185E+03	-1.439E+06	 5.030E+02	-1.444E+05	 1.736E+03	 2.790E+05	-5.422E+04	-2.484E+04	 2.271E+05	-1.126E+04	-3.962E+03	 3.806E+01	 9.602E+00	 3.701E+00	 1.261E+00
    8.7300	-1.351E+02	 3.845E+02	-1.237E+04	 5.195E+00	 1.403E+02	 1.568E-03	-1.253E+03	-1.216E+03	-7.227E+03	-2.516E+01	 4.405E+01	-2.438E-03	-1.118E+05	 8.344E+03	-2.011E+04	-6.929E+04	-4.757E+03	 1.193E+01	 1.231E+03	-1.540E+04	-1.183E+05	 1.159E+03	-1.439E+06	 5.045E+02	-1.444E+05	 1.744E+03	 2.787E+05	-5.414E+04	-2.527E+04	 2.275E+05	-8.006E+03	-3.970E+03	 3.810E+01	 9.712E+00	 3.760E+00	 1.265E+00
    8.7600	-1.354E+02	 3.852E+02	-1.237E+04	 5.211E+00	 1.405E+02	 1.588E-03	-1.251E+03	-1.218E+03	-7.347E+03	-2.521E+01	 4.406E+01	-2.520E-03	-1.105E+05	 9.210E+03	-2.013E+04	-6.944E+04	-2.539E+03	 1.190E+01	 6.582E+02	-1.543E+04	-1.186E+05	 1.135E+03	-1.439E+06	 5.060E+02	-1.444E+05	 1.752E+03	 2.783E+05	-5.400E+04	-2.565E+04	 2.278E+05	-5.523E+03	-3.973E+03	 3.815E+01	 9.824E+00	 3.818E+00	 1.269E+00
    8.7900	-1.355E+02	 3.860E+02	-1.237E+04	 5.228E+00	 1.408E+02	 1.607E-03	-1.248E+03	-1.219E+03	-7.467E+03	-2.523E+01	 4.404E+01	-2.598E-03	-1.092E+05	 1.022E+04	-2.016E+04	-6.949E+04	-3.234E+02	 1.186E+01	 8.605E+01	-1.544E+04	-1.188E+05	 1.111E+03	-1.439E+06	 5.077E+02	-1.443E+05	 1.760E+03	 2.780E+05	-5.380E+04	-2.598E+04	 2.282E+05	-3.816E+03	-3.969E+03	 3.820E+01	 9.937E+00	 3.875E+00	 1.274E+00
    8.8200	-1.355E+02	 3.868E+02	-1.237E+04	 5.247E+00	 1.410E+02	 1.627E-03	-1.244E+03	-1.218E+03	-7.586E+03	-2.522E+01	 4.399E+01	-2.673E-03	-1.079E+05	 1.133E+04	-2.019E+04	-6.945E+04	 1.886E+03	 1.183E+01	-4.846E+02	-1.543E+04	-1.190E+05	 1.089E+03	-1.439E+06	 5.095E+02	-1.443E+05	 1.769E+03	 2.776E+05	-5.354E+04	-2.625E+04	 2.286E+05	-2.915E+03	-3.961E+03	 3.825E+01	 1.005E+01	 3.931E+00	 1.279E+00
    8.8500	-1.352E+02	 3.878E+02	-1.237E+04	 5.265E+00	 1.412E+02	 1.647E-03	-1.240E+03	-1.215E+03	-7.705E+03	-2.517E+01	 4.392E+01	-2.740E-03	-1.066E+05	 1.257E+04	-2.022E+04	-6.932E+04	 4.086E+03	 1.179E+01	-1.053E+03	-1.540E+04	-1.192E+05	 1.068E+03	-1.440E+06	 5.113E+02	-1.442E+05	 1.777E+03	 2.773E+05	-5.319E+04	-2.650E+04	 2.290E+05	-2.844E+03	-3.948E+03	 3.831E+01	 1.016E+01	 3.983E+00	 1.284E+00
    8.8800	-1.347E+02	 3.888E+02	-1.237E+04	 5.285E+00	 1.414E+02	 1.667E-03	-1.236E+03	-1.211E+03	-7.823E+03	-2.510E+01	 4.383E+01	-2.799E-03	-1.053E+05	 1.397E+04	-2.024E+04	-6.909E+04	 6.274E+03	 1.176E+01	-1.618E+03	-1.535E+04	-1.194E+05	 1.048E+03	-1.440E+06	 5.132E+02	-1.442E+05	 1.786E+03	 2.770E+05	-5.277E+04	-2.672E+04	 2.294E+05	-3.636E+03	-3.931E+03	 3.836E+01	 1.027E+01	 4.032E+00	 1.289E+00
    8.9100	-1.340E+02	 3.899E+02	-1.237E+04	 5.306E+00	 1.416E+02	 1.687E-03	-1.230E+03	-1.205E+03	-7.940E+03	-2.499E+01	 4.371E+01	-2.848E-03	-1.040E+05	 1.554E+04	-2.027E+04	-6.877E+04	 8.448E+03	 1.173E+01	-2.180E+03	-1.528E+04	-1.197E+05	 1.029E+03	-1.440E+06	 5.153E+02	-1.442E+05	 1.796E+03	 2.768E+05	-5.225E+04	-2.695E+04	 2.298E+05	-5.303E+03	-3.910E+03	 3.840E+01	 1.037E+01	 4.077E+00	 1.295E+00
    8.9400	-1.330E+02	 3.911E+02	-1.237E+04	 5.328E+00	 1.418E+02	 1.707E-03	-1.225E+03	-1.198E+03	-8.057E+03	-2.485E+01	 4.357E+01	-2.889E-03	-1.028E+05	 1.728E+04	-2.029E+04	-6.835E+04	 1.060E+04	 1.170E+01	-2.737E+03	-1.519E+04	-1.199E+05	 1.010E+03	-1.440E+06	 5.174E+02	-1.441E+05	 1.805E+03	 2.767E+05	-5.166E+04	-2.718E+04	 2.304E+05	-7.843E+03	-3.885E+03	 3.841E+01	 1.047E+01	 4.116E+00	 1.300E+00
    8.9700	-1.316E+02	 3.924E+02	-1.237E+04	 5.350E+00	 1.420E+02	 1.728E-03	-1.218E+03	-1.189E+03	-8.172E+03	-2.468E+01	 4.340E+01	-2.921E-03	-1.015E+05	 1.915E+04	-2.032E+04	-6.785E+04	 1.274E+04	 1.168E+01	-3.289E+03	-1.508E+04	-1.201E+05	 9.931E+02	-1.440E+06	 5.195E+02	-1.441E+05	 1.815E+03	 2.767E+05	-5.100E+04	-2.738E+04	 2.311E+05	-1.120E+04	-3.856E+03	 3.840E+01	 1.057E+01	 4.148E+00	 1.305E+00
    9.0000	-1.300E+02	 3.937E+02	-1.237E+04	 5.373E+00	 1.422E+02	 1.748E-03	-1.211E+03	-1.179E+03	-8.287E+03	-2.449E+01	 4.321E+01	-2.944E-03	-1.003E+05	 2.115E+04	-2.034E+04	-6.726E+04	 1.486E+04	 1.167E+01	-3.836E+03	-1.495E+04	-1.204E+05	 9.778E+02	-1.440E+06	 5.217E+02	-1.440E+05	 1.824E+03	 2.768E+05	-5.027E+04	-2.758E+04	 2.319E+05	-1.535E+04	-3.822E+03	 3.836E+01	 1.067E+01	 4.174E+00	 1.310E+00
    9.0300	-1.282E+02	 3.950E+02	-1.237E+04	 5.395E+00	 1.424E+02	 1.767E-03	-1.204E+03	-1.167E+03	-8.400E+03	-2.426E+01	 4.300E+01	-2.959E-03	-9.913E+04	 2.329E+04	-2.036E+04	-6.659E+04	 1.695E+04	 1.165E+01	-4.376E+03	-1.480E+04	-1.206E+05	 9.648E+02	-1.440E+06	 5.239E+02	-1.440E+05	 1.833E+03	 2.770E+05	-4.947E+04	-2.777E+04	 2.327E+05	-2.028E+04	-3.784E+03	 3.829E+01	 1.077E+01	 4.197E+00	 1.315E+00
    9.0600	-1.262E+02	 3.963E+02	-1.237E+04	 5.418E+00	 1.426E+02	 1.785E-03	-1.196E+03	-1.154E+03	-8.511E+03	-2.400E+01	 4.277E+01	-2.965E-03	-9.797E+04	 2.556E+04	-2.038E+04	-6.582E+04	 1.902E+04	 1.164E+01	-4.910E+03	-1.463E+04	-1.209E+05	 9.541E+02	-1.440E+06	 5.261E+02	-1.440E+05	 1.842E+03	 2.774E+05	-4.860E+04	-2.796E+04	 2.337E+05	-2.594E+04	-3.741E+03	 3.818E+01	 1.086E+01	 4.218E+00	 1.320E+00
    9.0900	-1.240E+02	 3.977E+02	-1.237E+04	 5.439E+00	 1.427E+02	 1.802E-03	-1.188E+03	-1.139E+03	-8.621E+03	-2.371E+01	 4.251E+01	-2.963E-03	-9.682E+04	 2.795E+04	-2.040E+04	-6.497E+04	 2.105E+04	 1.164E+01	-5.436E+03	-1.444E+04	-1.211E+05	 9.456E+02	-1.441E+06	 5.282E+02	-1.439E+05	 1.851E+03	 2.779E+05	-4.767E+04	-2.813E+04	 2.347E+05	-3.228E+04	-3.694E+03	 3.803E+01	 1.094E+01	 4.235E+00	 1.325E+00
    9.1200	-1.217E+02	 3.990E+02	-1.237E+04	 5.460E+00	 1.429E+02	 1.819E-03	-1.179E+03	-1.123E+03	-8.730E+03	-2.340E+01	 4.223E+01	-2.952E-03	-9.571E+04	 3.042E+04	-2.042E+04	-6.404E+04	 2.306E+04	 1.164E+01	-5.955E+03	-1.423E+04	-1.213E+05	 9.390E+02	-1.441E+06	 5.302E+02	-1.439E+05	 1.859E+03	 2.785E+05	-4.667E+04	-2.829E+04	 2.358E+05	-3.923E+04	-3.643E+03	 3.786E+01	 1.102E+01	 4.250E+00	 1.330E+00
    9.1500	-1.193E+02	 4.004E+02	-1.237E+04	 5.481E+00	 1.431E+02	 1.835E-03	-1.169E+03	-1.105E+03	-8.836E+03	-2.305E+01	 4.193E+01	-2.934E-03	-9.462E+04	 3.298E+04	-2.044E+04	-6.302E+04	 2.504E+04	 1.164E+01	-6.466E+03	-1.400E+04	-1.216E+05	 9.341E+02	-1.441E+06	 5.322E+02	-1.439E+05	 1.867E+03	 2.792E+05	-4.562E+04	-2.843E+04	 2.369E+05	-4.674E+04	-3.588E+03	 3.765E+01	 1.110E+01	 4.260E+00	 1.335E+00
    9.1800	-1.167E+02	 4.017E+02	-1.237E+04	 5.501E+00	 1.433E+02	 1.849E-03	-1.159E+03	-1.086E+03	-8.941E+03	-2.268E+01	 4.161E+01	-2.907E-03	-9.356E+04	 3.560E+04	-2.046E+04	-6.193E+04	 2.698E+04	 1.165E+01	-6.968E+03	-1.376E+04	-1.218E+05	 9.307E+02	-1.441E+06	 5.342E+02	-1.438E+05	 1.874E+03	 2.799E+05	-4.452E+04	-2.854E+04	 2.380E+05	-5.471E+04	-3.528E+03	 3.741E+01	 1.117E+01	 4.268E+00	 1.339E+00
    9.2100	-1.141E+02	 4.030E+02	-1.237E+04	 5.520E+00	 1.435E+02	 1.863E-03	-1.149E+03	-1.066E+03	-9.044E+03	-2.228E+01	 4.127E+01	-2.873E-03	-9.252E+04	 3.828E+04	-2.048E+04	-6.075E+04	 2.889E+04	 1.166E+01	-7.461E+03	-1.350E+04	-1.221E+05	 9.289E+02	-1.441E+06	 5.360E+02	-1.438E+05	 1.881E+03	 2.808E+05	-4.338E+04	-2.863E+04	 2.391E+05	-6.307E+04	-3.465E+03	 3.713E+01	 1.123E+01	 4.271E+00	 1.343E+00
    9.2400	-1.113E+02	 4.042E+02	-1.237E+04	 5.538E+00	 1.436E+02	 1.876E-03	-1.138E+03	-1.044E+03	-9.145E+03	-2.185E+01	 4.091E+01	-2.831E-03	-9.152E+04	 4.101E+04	-2.050E+04	-5.949E+04	 3.076E+04	 1.168E+01	-7.944E+03	-1.322E+04	-1.223E+05	 9.287E+02	-1.441E+06	 5.378E+02	-1.438E+05	 1.887E+03	 2.816E+05	-4.219E+04	-2.868E+04	 2.401E+05	-7.177E+04	-3.399E+03	 3.683E+01	 1.129E+01	 4.271E+00	 1.347E+00
    9.2700	-1.085E+02	 4.054E+02	-1.237E+04	 5.555E+00	 1.438E+02	 1.887E-03	-1.127E+03	-1.021E+03	-9.244E+03	-2.140E+01	 4.053E+01	-2.783E-03	-9.055E+04	 4.378E+04	-2.051E+04	-5.816E+04	 3.259E+04	 1.170E+01	-8.417E+03	-1.292E+04	-1.225E+05	 9.301E+02	-1.441E+06	 5.394E+02	-1.438E+05	 1.893E+03	 2.826E+05	-4.096E+04	-2.870E+04	 2.412E+05	-8.070E+04	-3.328E+03	 3.650E+01	 1.134E+01	 4.267E+00	 1.350E+00
    9.3000	-1.058E+02	 4.065E+02	-1.237E+04	 5.571E+00	 1.440E+02	 1.898E-03	-1.115E+03	-9.965E+02	-9.340E+03	-2.092E+01	 4.013E+01	-2.728E-03	-8.961E+04	 4.657E+04	-2.053E+04	-5.674E+04	 3.438E+04	 1.173E+01	-8.879E+03	-1.261E+04	-1.227E+05	 9.330E+02	-1.441E+06	 5.410E+02	-1.437E+05	 1.898E+03	 2.835E+05	-3.969E+04	-2.868E+04	 2.422E+05	-8.980E+04	-3.254E+03	 3.615E+01	 1.139E+01	 4.259E+00	 1.354E+00
    9.3300	-1.030E+02	 4.076E+02	-1.237E+04	 5.585E+00	 1.441E+02	 1.907E-03	-1.103E+03	-9.708E+02	-9.434E+03	-2.042E+01	 3.971E+01	-2.667E-03	-8.869E+04	 4.939E+04	-2.054E+04	-5.526E+04	 3.612E+04	 1.176E+01	-9.330E+03	-1.228E+04	-1.230E+05	 9.373E+02	-1.441E+06	 5.423E+02	-1.437E+05	 1.903E+03	 2.845E+05	-3.838E+04	-2.862E+04	 2.432E+05	-9.899E+04	-3.176E+03	 3.578E+01	 1.143E+01	 4.247E+00	 1.357E+00
    9.3600	-1.003E+02	 4.085E+02	-1.237E+04	 5.597E+00	 1.443E+02	 1.915E-03	-1.090E+03	-9.438E+02	-9.526E+03	-1.989E+01	 3.927E+01	-2.600E-03	-8.781E+04	 5.223E+04	-2.056E+04	-5.369E+04	 3.782E+04	 1.179E+01	-9.769E+03	-1.193E+04	-1.232E+05	 9.427E+02	-1.441E+06	 5.435E+02	-1.437E+05	 1.907E+03	 2.855E+05	-3.704E+04	-2.853E+04	 2.442E+05	-1.082E+05	-3.093E+03	 3.539E+01	 1.147E+01	 4.232E+00	 1.359E+00
    9.3900	-9.768E+01	 4.094E+02	-1.237E+04	 5.608E+00	 1.444E+02	 1.921E-03	-1.077E+03	-9.155E+02	-9.615E+03	-1.933E+01	 3.882E+01	-2.527E-03	-8.697E+04	 5.507E+04	-2.057E+04	-5.206E+04	 3.948E+04	 1.183E+01	-1.020E+04	-1.157E+04	-1.234E+05	 9.491E+02	-1.442E+06	 5.446E+02	-1.437E+05	 1.910E+03	 2.865E+05	-3.567E+04	-2.841E+04	 2.451E+05	-1.173E+05	-3.007E+03	 3.499E+01	 1.151E+01	 4.214E+00	 1.362E+00
    9.4200	-9.515E+01	 4.101E+02	-1.236E+04	 5.617E+00	 1.446E+02	 1.927E-03	-1.064E+03	-8.860E+02	-9.701E+03	-1.875E+01	 3.835E+01	-2.448E-03	-8.615E+04	 5.791E+04	-2.059E+04	-5.035E+04	 4.108E+04	 1.188E+01	-1.061E+04	-1.119E+04	-1.236E+05	 9.562E+02	-1.442E+06	 5.455E+02	-1.436E+05	 1.912E+03	 2.875E+05	-3.426E+04	-2.825E+04	 2.459E+05	-1.263E+05	-2.918E+03	 3.458E+01	 1.154E+01	 4.193E+00	 1.364E+00
    9.4500	-9.272E+01	 4.107E+02	-1.236E+04	 5.625E+00	 1.447E+02	 1.931E-03	-1.051E+03	-8.554E+02	-9.785E+03	-1.815E+01	 3.786E+01	-2.365E-03	-8.537E+04	 6.075E+04	-2.060E+04	-4.858E+04	 4.263E+04	 1.192E+01	-1.101E+04	-1.079E+04	-1.238E+05	 9.639E+02	-1.442E+06	 5.462E+02	-1.436E+05	 1.914E+03	 2.885E+05	-3.283E+04	-2.805E+04	 2.466E+05	-1.350E+05	-2.824E+03	 3.416E+01	 1.157E+01	 4.169E+00	 1.366E+00
    9.4800	-9.041E+01	 4.113E+02	-1.236E+04	 5.631E+00	 1.448E+02	 1.934E-03	-1.037E+03	-8.235E+02	-9.865E+03	-1.752E+01	 3.736E+01	-2.277E-03	-8.462E+04	 6.359E+04	-2.061E+04	-4.673E+04	 4.413E+04	 1.197E+01	-1.140E+04	-1.038E+04	-1.239E+05	 9.720E+02	-1.442E+06	 5.467E+02	-1.436E+05	 1.915E+03	 2.895E+05	-3.137E+04	-2.782E+04	 2.473E+05	-1.435E+05	-2.726E+03	 3.374E+01	 1.160E+01	 4.143E+00	 1.367E+00
    9.5100	-8.822E+01	 4.117E+02	-1.236E+04	 5.634E+00	 1.450E+02	 1.936E-03	-1.023E+03	-7.906E+02	-9.942E+03	-1.687E+01	 3.684E+01	-2.185E-03	-8.391E+04	 6.642E+04	-2.062E+04	-4.482E+04	 4.557E+04	 1.202E+01	-1.177E+04	-9.961E+03	-1.241E+05	 9.804E+02	-1.442E+06	 5.471E+02	-1.436E+05	 1.916E+03	 2.904E+05	-2.988E+04	-2.757E+04	 2.480E+05	-1.515E+05	-2.624E+03	 3.332E+01	 1.162E+01	 4.115E+00	 1.368E+00
    9.5400	-8.619E+01	 4.119E+02	-1.236E+04	 5.636E+00	 1.451E+02	 1.938E-03	-1.008E+03	-7.565E+02	-1.002E+04	-1.620E+01	 3.630E+01	-2.089E-03	-8.323E+04	 6.923E+04	-2.064E+04	-4.285E+04	 4.695E+04	 1.208E+01	-1.213E+04	-9.522E+03	-1.243E+05	 9.890E+02	-1.442E+06	 5.473E+02	-1.435E+05	 1.915E+03	 2.912E+05	-2.837E+04	-2.729E+04	 2.485E+05	-1.592E+05	-2.518E+03	 3.290E+01	 1.165E+01	 4.085E+00	 1.370E+00
    9.5700	-8.432E+01	 4.121E+02	-1.236E+04	 5.636E+00	 1.452E+02	 1.938E-03	-9.938E+02	-7.214E+02	-1.009E+04	-1.551E+01	 3.576E+01	-1.989E-03	-8.259E+04	 7.202E+04	-2.065E+04	-4.082E+04	 4.827E+04	 1.213E+01	-1.247E+04	-9.070E+03	-1.245E+05	 9.977E+02	-1.442E+06	 5.473E+02	-1.435E+05	 1.914E+03	 2.920E+05	-2.683E+04	-2.699E+04	 2.490E+05	-1.662E+05	-2.409E+03	 3.248E+01	 1.168E+01	 4.053E+00	 1.370E+00
