time_[s],x_[m],y_[m],z_[m],theta_x_[rad],theta_y_[rad],theta_z_[rad],xdot_[m/s],ydot_[m/s],zdot_[m/s],omega_x_g_[rad/s],omega_y_g_[rad/s],omega_z_g_[rad/s],xddot_[m^2/s],yddot_[m^2/s],zddot_[m^2/s],alpha_x_g_[rad/s],alpha_y_g_[rad/s],alpha_z_g_[rad/s]
37.7700,21.9100,-0.1634,-0.0931,0.0002,-0.0291,-0.0021,-0.0420,-0.0106,-0.0320,0.0011,-0.0017,0.0000,-0.0173,-0.0044,0.0137,0.0006,-0.0007,-0.0001
37.8000,21.9100,-0.1637,-0.0941,0.0002,-0.0292,-0.0021,-0.0425,-0.0107,-0.0315,0.0011,-0.0018,0.0000,-0.0166,-0.0042,0.0143,0.0006,-0.0006,-0.0001
37.8300,21.9100,-0.1640,-0.0950,0.0002,-0.0292,-0.0021,-0.0430,-0.0108,-0.0311,0.0011,-0.0018,0.0000,-0.0159,-0.0039,0.0148,0.0005,-0.0006,-0.0001
37.8600,21.9100,-0.1644,-0.0960,0.0003,-0.0293,-0.0021,-0.0434,-0.0110,-0.0306,0.0011,-0.0018,0.0000,-0.0151,-0.0037,0.0154,0.0004,-0.0006,-0.0001
37.8900,21.9100,-0.1647,-0.0969,0.0003,-0.0293,-0.0021,-0.0439,-0.0111,-0.0302,0.0011,-0.0018,0.0000,-0.0143,-0.0034,0.0160,0.0004,-0.0006,-0.0001
37.9200,21.9100,-0.1650,-0.0978,0.0003,-0.0294,-0.0021,-0.0443,-0.0112,-0.0297,0.0011,-0.0018,0.0000,-0.0134,-0.0032,0.0165,0.0003,-0.0005,-0.0001
37.9500,21.9100,-0.1654,-0.0986,0.0004,-0.0294,-0.0021,-0.0447,-0.0113,-0.0292,0.0011,-0.0018,-0.0001,-0.0126,-0.0029,0.0170,0.0002,-0.0005,-0.0001
37.9800,21.9000,-0.1657,-0.0995,0.0004,-0.0295,-0.0021,-0.0450,-0.0113,-0.0287,0.0011,-0.0019,-0.0001,-0.0118,-0.0026,0.0174,0.0002,-0.0005,-0.0001
38.0100,21.9000,-0.1660,-0.1004,0.0004,-0.0295,-0.0021,-0.0454,-0.0114,-0.0281,0.0011,-0.0019,-0.0001,-0.0111,-0.0023,0.0178,0.0001,-0.0004,-0.0001
38.0400,21.9000,-0.1664,-0.1012,0.0005,-0.0296,-0.0021,-0.0457,-0.0115,-0.0276,0.0011,-0.0019,-0.0001,-0.0103,-0.0020,0.0182,0.0000,-0.0004,-0.0001
38.0700,21.9000,-0.1667,-0.1020,0.0005,-0.0297,-0.0021,-0.0460,-0.0115,-0.0270,0.0011,-0.0019,-0.0001,-0.0095,-0.0017,0.0186,0.0000,-0.0004,-0.0001
38.1000,21.9000,-0.1671,-0.1028,0.0005,-0.0297,-0.0021,-0.0463,-0.0116,-0.0265,0.0011,-0.0019,-0.0001,-0.0086,-0.0015,0.0190,-0.0001,-0.0004,-0.0001
38.1300,21.9000,-0.1674,-0.1036,0.0006,-0.0298,-0.0021,-0.0465,-0.0116,-0.0259,0.0011,-0.0019,-0.0001,-0.0078,-0.0012,0.0193,-0.0001,-0.0003,-0.0001
38.1600,21.9000,-0.1678,-0.1044,0.0006,-0.0298,-0.0021,-0.0467,-0.0117,-0.0253,0.0011,-0.0019,-0.0001,-0.0068,-0.0010,0.0197,-0.0002,-0.0003,-0.0001
38.1900,21.8900,-0.1681,-0.1051,0.0006,-0.0299,-0.0021,-0.0469,-0.0117,-0.0247,0.0011,-0.0019,-0.0001,-0.0059,-0.0007,0.0200,-0.0003,-0.0003,-0.0001
38.2200,21.8900,-0.1685,-0.1059,0.0007,-0.0299,-0.0021,-0.0471,-0.0117,-0.0241,0.0011,-0.0019,-0.0001,-0.0049,-0.0005,0.0203,-0.0003,-0.0002,-0.0001
38.2500,21.8900,-0.1688,-0.1066,0.0007,-0.0300,-0.0021,-0.0472,-0.0117,-0.0235,0.0011,-0.0020,-0.0001,-0.0039,-0.0002,0.0206,-0.0004,-0.0002,-0.0001
38.2800,21.8900,-0.1692,-0.1073,0.0007,-0.0301,-0.0021,-0.0473,-0.0117,-0.0229,0.0011,-0.0020,-0.0001,-0.0030,0.0000,0.0209,-0.0004,-0.0002,-0.0001
38.3100,21.8900,-0.1695,-0.1079,0.0008,-0.0301,-0.0021,-0.0474,-0.0117,-0.0223,0.0011,-0.0020,-0.0001,-0.0021,0.0003,0.0211,-0.0005,-0.0002,-0.0001
38.3400,21.8900,-0.1699,-0.1086,0.0008,-0.0302,-0.0021,-0.0475,-0.0117,-0.0216,0.0011,-0.0020,-0.0001,-0.0011,0.0006,0.0212,-0.0005,-0.0001,-0.0001
38.3700,21.8900,-0.1702,-0.1092,0.0008,-0.0302,-0.0021,-0.0475,-0.0117,-0.0210,0.0011,-0.0020,-0.0001,-0.0002,0.0008,0.0214,-0.0005,-0.0001,0.0000
38.4000,21.8800,-0.1706,-0.1099,0.0009,-0.0303,-0.0021,-0.0475,-0.0116,-0.0203,0.0010,-0.0020,-0.0001,0.0008,0.0010,0.0215,-0.0006,-0.0001,0.0000
38.4300,21.8800,-0.1709,-0.1105,0.0009,-0.0304,-0.0021,-0.0474,-0.0116,-0.0197,0.0010,-0.0020,-0.0001,0.0018,0.0012,0.0216,-0.0006,-0.0001,0.0000
38.4600,21.8800,-0.1713,-0.1110,0.0009,-0.0304,-0.0021,-0.0474,-0.0116,-0.0190,0.0010,-0.0020,-0.0001,0.0028,0.0013,0.0218,-0.0007,0.0000,0.0000
38.4900,21.8800,-0.1716,-0.1116,0.0009,-0.0305,-0.0021,-0.0473,-0.0115,-0.0184,0.0010,-0.0020,-0.0001,0.0039,0.0015,0.0219,-0.0007,0.0000,0.0000
38.5200,21.8800,-0.1720,-0.1121,0.0010,-0.0305,-0.0021,-0.0471,-0.0115,-0.0177,0.0010,-0.0020,-0.0001,0.0051,0.0017,0.0221,-0.0007,0.0000,0.0000
38.5500,21.8800,-0.1723,-0.1127,0.0010,-0.0306,-0.0021,-0.0470,-0.0114,-0.0171,0.0009,-0.0020,-0.0001,0.0062,0.0019,0.0222,-0.0008,0.0001,0.0000
38.5800,21.8800,-0.1727,-0.1132,0.0010,-0.0307,-0.0021,-0.0467,-0.0114,-0.0164,0.0009,-0.0020,-0.0001,0.0074,0.0021,0.0223,-0.0008,0.0001,0.0000
38.6100,21.8700,-0.1730,-0.1136,0.0011,-0.0307,-0.0021,-0.0465,-0.0113,-0.0157,0.0009,-0.0020,-0.0001,0.0085,0.0023,0.0223,-0.0008,0.0001,0.0000
38.6400,21.8700,-0.1733,-0.1141,0.0011,-0.0308,-0.0021,-0.0462,-0.0112,-0.0151,0.0009,-0.0020,-0.0001,0.0096,0.0024,0.0223,-0.0008,0.0001,0.0000
38.6700,21.8700,-0.1737,-0.1146,0.0011,-0.0308,-0.0021,-0.0459,-0.0112,-0.0144,0.0008,-0.0020,-0.0001,0.0106,0.0026,0.0223,-0.0008,0.0002,0.0000
38.7000,21.8700,-0.1740,-0.1150,0.0011,-0.0309,-0.0021,-0.0456,-0.0111,-0.0137,0.0008,-0.0020,-0.0001,0.0118,0.0028,0.0223,-0.0008,0.0002,0.0000
38.7300,21.8700,-0.1743,-0.1154,0.0012,-0.0310,-0.0021,-0.0452,-0.0110,-0.0130,0.0008,-0.0020,-0.0001,0.0135,0.0030,0.0227,-0.0008,0.0002,0.0000
38.7600,21.8700,-0.1747,-0.1158,0.0012,-0.0310,-0.0021,-0.0448,-0.0109,-0.0124,0.0008,-0.0019,-0.0001,0.0149,0.0031,0.0228,-0.0008,0.0003,0.0000
38.7900,21.8700,-0.1750,-0.1161,0.0012,-0.0311,-0.0021,-0.0443,-0.0108,-0.0117,0.0007,-0.0019,-0.0001,0.0158,0.0032,0.0226,-0.0009,0.0003,0.0000
38.8200,21.8700,-0.1753,-0.1165,0.0012,-0.0311,-0.0021,-0.0438,-0.0107,-0.0110,0.0007,-0.0019,-0.0001,0.0167,0.0032,0.0224,-0.0009,0.0003,0.0000
38.8500,21.8600,-0.1756,-0.1168,0.0012,-0.0312,-0.0021,-0.0433,-0.0106,-0.0103,0.0007,-0.0019,-0.0001,0.0175,0.0033,0.0221,-0.0009,0.0003,0.0000
38.8800,21.8600,-0.1759,-0.1171,0.0013,-0.0313,-0.0021,-0.0428,-0.0105,-0.0097,0.0007,-0.0019,-0.0001,0.0183,0.0033,0.0218,-0.0009,0.0003,0.0000
38.9100,21.8600,-0.1763,-0.1174,0.0013,-0.0313,-0.0021,-0.0422,-0.0104,-0.0090,0.0006,-0.0019,-0.0001,0.0195,0.0034,0.0217,-0.0008,0.0003,0.0000
38.9400,21.8600,-0.1766,-0.1176,0.0013,-0.0314,-0.0021,-0.0416,-0.0103,-0.0084,0.0006,-0.0019,-0.0001,0.0209,0.0036,0.0218,-0.0008,0.0004,0.0000
38.9700,21.8600,-0.1769,-0.1179,0.0013,-0.0314,-0.0021,-0.0410,-0.0102,-0.0077,0.0006,-0.0019,-0.0001,0.0224,0.0037,0.0219,-0.0008,0.0004,0.0000
39.0000,21.8600,-0.1772,-0.1181,0.0013,-0.0315,-0.0021,-0.0403,-0.0101,-0.0071,0.0006,-0.0019,-0.0001,0.0239,0.0039,0.0220,-0.0008,0.0005,0.0000
39.0300,21.8600,-0.1775,-0.1183,0.0014,-0.0315,-0.0021,-0.0395,-0.0100,-0.0064,0.0005,-0.0018,-0.0001,0.0253,0.0040,0.0220,-0.0008,0.0005,0.0000
39.0600,21.8600,-0.1778,-0.1185,0.0014,-0.0316,-0.0021,-0.0388,-0.0098,-0.0057,0.0005,-0.0018,-0.0001,0.0263,0.0040,0.0219,-0.0007,0.0005,0.0000
39.0900,21.8500,-0.1781,-0.1186,0.0014,-0.0316,-0.0022,-0.0380,-0.0097,-0.0051,0.0005,-0.0018,-0.0001,0.0273,0.0040,0.0216,-0.0007,0.0005,0.0000
39.1200,21.8500,-0.1784,-0.1188,0.0014,-0.0317,-0.0022,-0.0371,-0.0096,-0.0044,0.0005,-0.0018,-0.0001,0.0280,0.0040,0.0212,-0.0007,0.0005,0.0000
39.1500,21.8500,-0.1786,-0.1189,0.0014,-0.0317,-0.0022,-0.0363,-0.0095,-0.0038,0.0004,-0.0018,-0.0001,0.0288,0.0039,0.0209,-0.0007,0.0005,0.0000
39.1800,21.8500,-0.1789,-0.1190,0.0014,-0.0318,-0.0022,-0.0354,-0.0094,-0.0032,0.0004,-0.0018,-0.0001,0.0298,0.0039,0.0207,-0.0007,0.0006,0.0000
39.2100,21.8500,-0.1792,-0.1191,0.0014,-0.0319,-0.0022,-0.0345,-0.0092,-0.0026,0.0004,-0.0018,-0.0001,0.0311,0.0039,0.0206,-0.0006,0.0006,0.0000
39.2400,21.8500,-0.1795,-0.1192,0.0015,-0.0319,-0.0022,-0.0335,-0.0091,-0.0019,0.0004,-0.0017,-0.0001,0.0327,0.0039,0.0208,-0.0006,0.0006,0.0000
39.2700,21.8500,-0.1798,-0.1192,0.0015,-0.0320,-0.0022,-0.0325,-0.0090,-0.0013,0.0004,-0.0017,-0.0001,0.0342,0.0040,0.0209,-0.0006,0.0007,0.0000
39.3000,21.8500,-0.1800,-0.1192,0.0015,-0.0320,-0.0022,-0.0315,-0.0089,-0.0007,0.0004,-0.0017,-0.0001,0.0351,0.0041,0.0206,-0.0005,0.0007,0.0000
39.3300,21.8500,-0.1803,-0.1192,0.0015,-0.0321,-0.0022,-0.0304,-0.0088,-0.0001,0.0003,-0.0017,-0.0001,0.0358,0.0041,0.0202,-0.0005,0.0007,0.0000
39.3600,21.8500,-0.1806,-0.1192,0.0015,-0.0321,-0.0022,-0.0293,-0.0086,0.0005,0.0003,-0.0017,-0.0001,0.0365,0.0041,0.0198,-0.0005,0.0007,0.0000
39.3900,21.8400,-0.1808,-0.1192,0.0015,-0.0322,-0.0022,-0.0282,-0.0085,0.0011,0.0003,-0.0016,-0.0001,0.0372,0.0040,0.0195,-0.0004,0.0007,0.0000
39.4200,21.8400,-0.1811,-0.1192,0.0015,-0.0322,-0.0022,-0.0271,-0.0084,0.0017,0.0003,-0.0016,-0.0001,0.0381,0.0039,0.0193,-0.0004,0.0007,0.0000
39.4500,21.8400,-0.1813,-0.1191,0.0015,-0.0323,-0.0022,-0.0259,-0.0083,0.0023,0.0003,-0.0016,-0.0001,0.0392,0.0038,0.0192,-0.0004,0.0007,0.0000
39.4800,21.8400,-0.1816,-0.1190,0.0015,-0.0323,-0.0022,-0.0247,-0.0082,0.0028,0.0003,-0.0016,-0.0001,0.0404,0.0038,0.0192,-0.0004,0.0008,0.0000
39.5100,21.8400,-0.1818,-0.1189,0.0015,-0.0324,-0.0022,-0.0235,-0.0081,0.0034,0.0003,-0.0015,-0.0001,0.0415,0.0038,0.0191,-0.0003,0.0008,0.0000
39.5400,21.8400,-0.1820,-0.1188,0.0015,-0.0324,-0.0022,-0.0223,-0.0079,0.0040,0.0003,-0.0015,-0.0001,0.0423,0.0038,0.0189,-0.0003,0.0008,0.0000
39.5700,21.8400,-0.1823,-0.1187,0.0016,-0.0324,-0.0022,-0.0210,-0.0078,0.0046,0.0002,-0.0015,-0.0001,0.0429,0.0039,0.0187,-0.0003,0.0009,0.0000
39.6000,21.8400,-0.1825,-0.1186,0.0016,-0.0325,-0.0022,-0.0197,-0.0077,0.0051,0.0002,-0.0015,-0.0001,0.0435,0.0040,0.0183,-0.0002,0.0009,0.0000
39.6300,21.8400,-0.1827,-0.1184,0.0016,-0.0325,-0.0022,-0.0184,-0.0076,0.0057,0.0002,-0.0014,-0.0001,0.0438,0.0040,0.0179,-0.0002,0.0009,0.0000
39.6600,21.8400,-0.1830,-0.1182,0.0016,-0.0326,-0.0022,-0.0171,-0.0075,0.0062,0.0002,-0.0014,-0.0001,0.0444,0.0040,0.0177,-0.0002,0.0009,0.0000
39.6900,21.8400,-0.1832,-0.1180,0.0016,-0.0326,-0.0022,-0.0157,-0.0074,0.0067,0.0002,-0.0014,-0.0001,0.0451,0.0039,0.0175,-0.0001,0.0009,0.0000
39.7200,21.8400,-0.1834,-0.1178,0.0016,-0.0327,-0.0022,-0.0144,-0.0072,0.0072,0.0002,-0.0014,-0.0001,0.0457,0.0038,0.0174,-0.0001,0.0010,0.0000
39.7500,21.8400,-0.1836,-0.1176,0.0016,-0.0327,-0.0022,-0.0130,-0.0071,0.0078,0.0002,-0.0013,-0.0001,0.0462,0.0037,0.0172,-0.0001,0.0010,0.0000
39.7800,21.8400,-0.1838,-0.1173,0.0016,-0.0327,-0.0022,-0.0116,-0.0070,0.0083,0.0002,-0.0013,-0.0001,0.0466,0.0037,0.0169,-0.0001,0.0010,0.0000
39.8100,21.8400,-0.1840,-0.1171,0.0016,-0.0328,-0.0022,-0.0102,-0.0069,0.0088,0.0002,-0.0013,-0.0001,0.0467,0.0037,0.0165,-0.0001,0.0010,0.0000
39.8400,21.8400,-0.1843,-0.1168,0.0016,-0.0328,-0.0022,-0.0088,-0.0068,0.0093,0.0002,-0.0012,-0.0001,0.0467,0.0037,0.0161,-0.0001,0.0010,0.0000
39.8700,21.8400,-0.1845,-0.1165,0.0016,-0.0328,-0.0022,-0.0074,-0.0067,0.0097,0.0002,-0.0012,-0.0001,0.0467,0.0038,0.0157,-0.0001,0.0010,0.0000
39.9000,21.8400,-0.1847,-0.1162,0.0016,-0.0329,-0.0022,-0.0060,-0.0066,0.0102,0.0002,-0.0012,-0.0001,0.0469,0.0038,0.0154,0.0000,0.0011,0.0000
39.9300,21.8400,-0.1848,-0.1159,0.0016,-0.0329,-0.0022,-0.0046,-0.0065,0.0107,0.0002,-0.0011,-0.0001,0.0471,0.0039,0.0152,0.0000,0.0011,-0.0001
39.9600,21.8400,-0.1850,-0.1156,0.0016,-0.0330,-0.0022,-0.0031,-0.0063,0.0111,0.0002,-0.0011,-0.0001,0.0474,0.0039,0.0151,0.0000,0.0011,-0.0001
39.9900,21.8300,-0.1852,-0.1153,0.0016,-0.0330,-0.0022,-0.0017,-0.0062,0.0116,0.0002,-0.0011,-0.0001,0.0477,0.0038,0.0149,0.0000,0.0011,-0.0001
40.0200,21.8300,-0.1854,-0.1149,0.0017,-0.0330,-0.0022,-0.0003,-0.0061,0.0120,0.0002,-0.0010,-0.0001,0.0478,0.0038,0.0147,-0.0001,0.0012,0.0000
40.0500,21.8300,-0.1856,-0.1145,0.0017,-0.0331,-0.0022,0.0012,-0.0060,0.0125,0.0002,-0.0010,-0.0001,0.0476,0.0037,0.0144,-0.0001,0.0012,0.0000
40.0800,21.8300,-0.1858,-0.1142,0.0017,-0.0331,-0.0022,0.0026,-0.0059,0.0129,0.0002,-0.0010,-0.0001,0.0472,0.0037,0.0139,-0.0001,0.0012,0.0000
40.1100,21.8400,-0.1859,-0.1138,0.0017,-0.0331,-0.0022,0.0040,-0.0058,0.0133,0.0002,-0.0009,-0.0001,0.0466,0.0038,0.0133,-0.0001,0.0012,0.0000
40.1400,21.8400,-0.1861,-0.1134,0.0017,-0.0331,-0.0022,0.0054,-0.0057,0.0137,0.0002,-0.0009,-0.0001,0.0460,0.0039,0.0127,-0.0001,0.0012,0.0000
40.1700,21.8400,-0.1863,-0.1129,0.0017,-0.0332,-0.0022,0.0068,-0.0055,0.0140,0.0002,-0.0009,-0.0001,0.0457,0.0040,0.0124,-0.0001,0.0012,-0.0001
40.2000,21.8400,-0.1865,-0.1125,0.0017,-0.0332,-0.0022,0.0081,-0.0054,0.0144,0.0002,-0.0008,-0.0001,0.0457,0.0042,0.0122,-0.0001,0.0012,-0.0001
40.2300,21.8400,-0.1866,-0.1121,0.0017,-0.0332,-0.0022,0.0095,-0.0053,0.0148,0.0002,-0.0008,-0.0001,0.0457,0.0043,0.0121,-0.0002,0.0012,-0.0001
40.2600,21.8400,-0.1868,-0.1116,0.0017,-0.0332,-0.0022,0.0109,-0.0052,0.0151,0.0002,-0.0008,-0.0001,0.0456,0.0043,0.0120,-0.0002,0.0013,-0.0001
40.2900,21.8400,-0.1869,-0.1112,0.0017,-0.0332,-0.0022,0.0122,-0.0050,0.0155,0.0002,-0.0007,-0.0001,0.0453,0.0043,0.0118,-0.0002,0.0013,-0.0001
40.3200,21.8400,-0.1871,-0.1107,0.0017,-0.0333,-0.0022,0.0136,-0.0049,0.0158,0.0002,-0.0007,-0.0001,0.0446,0.0043,0.0113,-0.0003,0.0013,-0.0001
40.3500,21.8400,-0.1872,-0.1102,0.0017,-0.0333,-0.0022,0.0149,-0.0048,0.0162,0.0001,-0.0006,-0.0001,0.0436,0.0043,0.0107,-0.0003,0.0013,0.0000
40.3800,21.8400,-0.1874,-0.1097,0.0017,-0.0333,-0.0022,0.0162,-0.0046,0.0165,0.0001,-0.0006,-0.0001,0.0425,0.0044,0.0101,-0.0003,0.0013,0.0000
40.4100,21.8400,-0.1875,-0.1092,0.0017,-0.0333,-0.0023,0.0175,-0.0045,0.0168,0.0001,-0.0006,-0.0001,0.0415,0.0045,0.0095,-0.0004,0.0013,0.0000
40.4400,21.8400,-0.1876,-0.1087,0.0017,-0.0334,-0.0023,0.0187,-0.0044,0.0171,0.0001,-0.0005,-0.0001,0.0407,0.0046,0.0091,-0.0004,0.0013,0.0000
40.4700,21.8400,-0.1878,-0.1082,0.0017,-0.0334,-0.0023,0.0199,-0.0042,0.0173,0.0001,-0.0005,-0.0001,0.0402,0.0048,0.0089,-0.0005,0.0014,-0.0001
40.5000,21.8400,-0.1879,-0.1077,0.0017,-0.0334,-0.0023,0.0211,-0.0041,0.0176,0.0001,-0.0004,-0.0001,0.0399,0.0049,0.0089,-0.0005,0.0014,-0.0001
40.5300,21.8400,-0.1880,-0.1072,0.0017,-0.0334,-0.0023,0.0223,-0.0039,0.0179,0.0001,-0.0004,-0.0001,0.0394,0.0050,0.0087,-0.0005,0.0014,-0.0001
40.5600,21.8400,-0.1881,-0.1066,0.0017,-0.0334,-0.0023,0.0235,-0.0038,0.0181,0.0001,-0.0004,-0.0001,0.0386,0.0051,0.0085,-0.0006,0.0015,-0.0001
40.5900,21.8400,-0.1882,-0.1061,0.0017,-0.0334,-0.0023,0.0246,-0.0036,0.0184,0.0000,-0.0003,-0.0001,0.0375,0.0051,0.0080,-0.0006,0.0015,0.0000
40.6200,21.8400,-0.1883,-0.1055,0.0017,-0.0334,-0.0023,0.0257,-0.0035,0.0186,0.0000,-0.0003,-0.0001,0.0360,0.0051,0.0073,-0.0007,0.0014,0.0000
40.6500,21.8400,-0.1884,-0.1050,0.0017,-0.0334,-0.0023,0.0268,-0.0033,0.0188,0.0000,-0.0002,-0.0001,0.0345,0.0052,0.0066,-0.0007,0.0014,0.0000
40.6800,21.8400,-0.1885,-0.1044,0.0017,-0.0334,-0.0023,0.0278,-0.0032,0.0190,0.0000,-0.0002,-0.0001,0.0331,0.0052,0.0059,-0.0008,0.0014,0.0000
40.7100,21.8500,-0.1886,-0.1038,0.0017,-0.0334,-0.0023,0.0288,-0.0030,0.0192,-0.0001,-0.0001,-0.0001,0.0320,0.0054,0.0055,-0.0008,0.0014,0.0000
40.7400,21.8500,-0.1887,-0.1032,0.0017,-0.0334,-0.0023,0.0297,-0.0028,0.0193,-0.0001,-0.0001,-0.0001,0.0311,0.0055,0.0052,-0.0009,0.0015,0.0000
40.7700,21.8500,-0.1888,-0.1027,0.0017,-0.0334,-0.0023,0.0306,-0.0027,0.0195,-0.0001,0.0000,-0.0001,0.0303,0.0056,0.0051,-0.0009,0.0015,0.0000
40.8000,21.8500,-0.1889,-0.1021,0.0017,-0.0334,-0.0023,0.0315,-0.0025,0.0196,-0.0001,0.0000,-0.0001,0.0296,0.0057,0.0049,-0.0009,0.0015,0.0000
40.8300,21.8500,-0.1889,-0.1015,0.0017,-0.0334,-0.0023,0.0324,-0.0023,0.0198,-0.0002,0.0000,-0.0001,0.0284,0.0058,0.0045,-0.0010,0.0015,0.0000
40.8600,21.8500,-0.1890,-0.1009,0.0017,-0.0334,-0.0023,0.0332,-0.0022,0.0199,-0.0002,0.0001,-0.0001,0.0270,0.0059,0.0039,-0.0010,0.0015,0.0000
40.8900,21.8500,-0.1891,-0.1003,0.0017,-0.0334,-0.0023,0.0340,-0.0020,0.0200,-0.0002,0.0001,-0.0001,0.0254,0.0059,0.0032,-0.0011,0.0015,0.0000
40.9200,21.8500,-0.1891,-0.0997,0.0017,-0.0334,-0.0023,0.0347,-0.0018,0.0201,-0.0003,0.0002,-0.0001,0.0236,0.0059,0.0025,-0.0011,0.0015,0.0000
40.9500,21.8500,-0.1892,-0.0991,0.0017,-0.0334,-0.0023,0.0354,-0.0016,0.0202,-0.0003,0.0002,-0.0001,0.0220,0.0059,0.0018,-0.0011,0.0015,0.0000
40.9800,21.8500,-0.1892,-0.0985,0.0017,-0.0334,-0.0023,0.0361,-0.0015,0.0202,-0.0003,0.0003,-0.0001,0.0207,0.0059,0.0014,-0.0012,0.0015,0.0000
41.0100,21.8600,-0.1893,-0.0979,0.0017,-0.0334,-0.0023,0.0367,-0.0013,0.0202,-0.0004,0.0003,-0.0001,0.0197,0.0059,0.0011,-0.0012,0.0015,0.0000
41.0400,21.8600,-0.1893,-0.0973,0.0017,-0.0334,-0.0023,0.0373,-0.0011,0.0203,-0.0004,0.0004,-0.0001,0.0188,0.0060,0.0009,-0.0012,0.0015,0.0000
41.0700,21.8600,-0.1893,-0.0967,0.0017,-0.0334,-0.0023,0.0378,-0.0009,0.0203,-0.0004,0.0004,-0.0001,0.0178,0.0060,0.0007,-0.0012,0.0015,0.0000
41.1000,21.8600,-0.1894,-0.0960,0.0016,-0.0334,-0.0023,0.0383,-0.0007,0.0203,-0.0005,0.0005,-0.0001,0.0167,0.0060,0.0003,-0.0012,0.0015,0.0000
41.1300,21.8600,-0.1894,-0.0954,0.0016,-0.0334,-0.0023,0.0388,-0.0006,0.0203,-0.0005,0.0005,-0.0001,0.0152,0.0060,-0.0002,-0.0012,0.0015,0.0000
41.1600,21.8600,-0.1894,-0.0948,0.0016,-0.0334,-0.0023,0.0392,-0.0004,0.0203,-0.0005,0.0005,-0.0001,0.0135,0.0059,-0.0009,-0.0013,0.0015,0.0000
41.1900,21.8600,-0.1894,-0.0942,0.0016,-0.0333,-0.0023,0.0396,-0.0002,0.0203,-0.0006,0.0006,-0.0001,0.0118,0.0058,-0.0016,-0.0013,0.0015,0.0000
41.2200,21.8600,-0.1894,-0.0936,0.0016,-0.0333,-0.0023,0.0399,0.0000,0.0202,-0.0006,0.0006,-0.0001,0.0102,0.0057,-0.0021,-0.0013,0.0015,0.0001
41.2500,21.8600,-0.1894,-0.0930,0.0016,-0.0333,-0.0024,0.0402,0.0001,0.0201,-0.0007,0.0007,-0.0001,0.0089,0.0056,-0.0026,-0.0013,0.0015,0.0001
41.2800,21.8700,-0.1894,-0.0924,0.0015,-0.0333,-0.0024,0.0405,0.0003,0.0200,-0.0007,0.0007,-0.0001,0.0078,0.0056,-0.0028,-0.0013,0.0015,0.0001
41.3100,21.8700,-0.1894,-0.0918,0.0015,-0.0332,-0.0024,0.0407,0.0005,0.0200,-0.0007,0.0008,-0.0001,0.0069,0.0055,-0.0030,-0.0012,0.0015,0.0001
41.3400,21.8700,-0.1894,-0.0912,0.0015,-0.0332,-0.0024,0.0409,0.0006,0.0199,-0.0008,0.0008,-0.0001,0.0058,0.0054,-0.0032,-0.0012,0.0015,0.0001
41.3700,21.8700,-0.1894,-0.0906,0.0015,-0.0332,-0.0024,0.0410,0.0008,0.0198,-0.0008,0.0009,-0.0001,0.0047,0.0054,-0.0035,-0.0012,0.0015,0.0001
41.4000,21.8700,-0.1893,-0.0900,0.0014,-0.0332,-0.0024,0.0412,0.0010,0.0197,-0.0008,0.0009,-0.0001,0.0034,0.0053,-0.0040,-0.0012,0.0015,0.0001
41.4300,21.8700,-0.1893,-0.0894,0.0014,-0.0331,-0.0024,0.0412,0.0011,0.0195,-0.0009,0.0009,-0.0001,0.0019,0.0051,-0.0045,-0.0012,0.0014,0.0001
41.4600,21.8700,-0.1893,-0.0889,0.0014,-0.0331,-0.0024,0.0413,0.0013,0.0194,-0.0009,0.0010,-0.0001,0.0005,0.0050,-0.0050,-0.0011,0.0014,0.0001
41.4900,21.8700,-0.1892,-0.0883,0.0014,-0.0331,-0.0024,0.0413,0.0014,0.0192,-0.0009,0.0010,-0.0001,-0.0008,0.0047,-0.0054,-0.0011,0.0014,0.0001
41.5200,21.8800,-0.1892,-0.0877,0.0013,-0.0331,-0.0024,0.0412,0.0015,0.0191,-0.0010,0.0011,-0.0001,-0.0020,0.0045,-0.0057,-0.0011,0.0014,0.0001
41.5500,21.8800,-0.1891,-0.0871,0.0013,-0.0330,-0.0024,0.0412,0.0017,0.0189,-0.0010,0.0011,-0.0001,-0.0029,0.0043,-0.0060,-0.0010,0.0014,0.0001
41.5800,21.8800,-0.1891,-0.0866,0.0013,-0.0330,-0.0024,0.0411,0.0018,0.0187,-0.0010,0.0012,-0.0001,-0.0038,0.0041,-0.0061,-0.0010,0.0014,0.0001
41.6100,21.8800,-0.1890,-0.0860,0.0012,-0.0330,-0.0024,0.0409,0.0019,0.0185,-0.0011,0.0012,-0.0001,-0.0047,0.0039,-0.0063,-0.0009,0.0013,0.0001
41.6400,21.8800,-0.1890,-0.0855,0.0012,-0.0329,-0.0024,0.0408,0.0020,0.0183,-0.0011,0.0012,-0.0001,-0.0057,0.0037,-0.0066,-0.0009,0.0013,0.0001
41.6700,21.8800,-0.1889,-0.0849,0.0012,-0.0329,-0.0024,0.0406,0.0021,0.0181,-0.0011,0.0013,-0.0001,-0.0067,0.0035,-0.0068,-0.0008,0.0013,0.0001
41.7000,21.8800,-0.1888,-0.0844,0.0011,-0.0328,-0.0024,0.0404,0.0022,0.0179,-0.0011,0.0013,-0.0001,-0.0077,0.0032,-0.0071,-0.0007,0.0013,0.0001
